3
5
3	4	3	5	4
4	5	2	2	2
5	4	3	4	4
26	28	20	49	16	35	39	44	32	10	35	11	36	25	35	17	45	10	14	47	33	32	15	32	12	42	26	43	40	31	35	45	22	45	48	45	13	45	27	12	17	50	50	49	44	24	33	40	39	15	23	17	28	19	18	41	27	32	46	42	28	10	24	44	36	17	11	17	49	22	23	24	24	36	22	14	19	32	31	47	36	11	32	44	28	26	10	28	14	17	10	33	10	43	37	17	26	32	44	48
46	16	21	31	41	17	26	25	23	18	33	33	28	26	47	12	30	27	49	23	33	38	27	26	19	41	35	48	35	42	31	28	15	27	35	22	43	43	28	49	37	25	18	49	39	19	22	39	43	34	17	43	17	24	20	24	40	34	11	34	43	44	40	12	43	28	26	22	11	33	31	28	22	26	37	23	34	12	40	43	17	22	34	39	33	31	39	13	27	46	47	26	44	49	17	24	10	18	27	45
45	30	33	37	38	28	31	22	30	13	47	29	13	30	43	13	28	19	45	18	28	28	37	24	48	32	25	38	39	47	31	36	20	23	37	40	48	41	49	25	26	16	19	30	41	24	17	44	21	13	23	43	10	37	10	36	22	21	13	26	31	22	22	34	33	49	44	21	36	36	26	41	47	46	48	42	50	30	18	14	13	47	39	11	44	33	22	46	43	45	47	35	30	45	13	21	41	20	33	29
14	45	20	28	29	18	24	38	30	24	35	19	34	14	31	29	18	23	27	32	43	43	16	41	35	36	32	41	44	32	16	14	49	33	48	27	39	31	49	15	12	13	16	12	16	10	40	21	43	41	31	36	42	41	29	36	21	46	11	18	47	50	23	25	22	24	50	24	16	10	50	39	44	24	15	43	11	10	37	22	47	37	42	27	27	34	46	18	19	47	16	10	26	44	35	39	31	32	19	24
48	10	37	46	45	39	12	14	45	11	50	12	13	45	17	18	24	37	20	39	48	46	18	20	43	25	18	26	15	23	12	37	45	23	41	27	34	39	13	45	15	10	10	17	13	22	11	45	47	29	22	37	17	21	37	10	46	45	32	20	43	41	21	25	39	34	49	36	20	25	39	36	10	26	21	39	23	33	49	44	28	33	47	34	36	37	19	13	12	21	17	15	28	38	11	35	24	50	12	50
1 5   
1.5 10
1
1.5
3	33	20	24	18	7	15	10	36	10	46	46	40	32	32	27	39	48	32	12	6	40	38	46	2	26	4	12	33	10	32	47	17	30	3	32	24	43	3	10	34	28	30	37	36	27	4	9	14	13	46	20	38	42	9	13	30	28	2	38	9	29	24	11	49	48	23	4	16	12	36	44	25	47	13	17	28	1	24	22	46	31	22	16	21	8	28	18	12	29	18	42	35	11	48	27	6	41	19	27
0	21	47	45	31	17	4	5	14	40	1	2	28	8	9	4	2	21	20	20	30	12	44	26	42	16	14	40	23	3	48	50	20	9	11	12	46	21	1	27	31	35	46	15	30	4	36	13	30	2	26	39	40	37	39	22	1	11	31	43	5	27	43	29	18	48	11	38	16	15	27	24	8	36	11	19	19	44	45	43	27	6	13	17	25	37	38	29	44	29	23	22	44	27	23	39	36	7	49	21
23	0	43	7	8	44	2	38	41	32	29	4	24	20	13	40	38	21	42	39	8	19	47	9	38	4	7	19	31	25	35	48	37	16	13	10	7	7	22	7	40	4	22	41	10	15	45	26	39	12	3	4	12	40	32	13	9	14	3	23	45	28	38	5	10	28	45	4	19	1	38	33	49	34	22	12	33	1	7	29	10	39	20	12	12	5	25	32	32	36	39	22	47	42	27	14	18	21	22	6
36	21	0	4	34	46	5	6	23	2	48	35	13	12	23	32	41	23	23	2	14	17	1	38	23	25	4	24	50	25	14	2	3	11	32	47	21	3	48	38	28	23	20	41	50	36	6	28	5	9	8	33	24	34	37	19	3	22	28	4	15	4	15	36	6	31	45	4	40	21	15	11	41	3	11	13	47	1	43	43	15	33	14	27	34	45	12	43	49	16	20	34	14	38	39	33	47	29	5	29
