3
2
4 4 
2 2
1 1
19	39	10	20	12	46	25	45	26	26	13	16	40	19	26	19	14	30	26	36	32	36	13	39	15	46	22	16	15	42	45	22	16	33	35	38	16	50	29	45	24	27	11	25	50	24	47	18	40	17
50	50	22	19	33	28	17	19	30	13	37	30	18	24	23	24	49	21	37	50	15	33	40	16	32	17	50	46	13	38	26	36	24	34	12	27	46	31	37	17	39	26	25	19	48	16	36	40	21	45
1 5   
1.5 10
1
1.5
28	23	6	22	20	19	16	16	26	23	20	37	45	22	14	32	28	29	23	15	1	25	12	38	22	44	17	2	13	4	50	4	13	11	8	3	13	1	1	26	26	17	16	44	27	5	2	3	16	11
0	26	48	2	48	22	17	3	43	36	12	3	28	29	8	43	24	13	14	13	39	15	30	48	24	11	3	26	16	12	24	16	2	14	14	43	23	3	38	41	17	27	34	31	26	49	42	8	49	42
7	0	1	6	27	39	41	31	3	5	42	5	50	23	26	13	27	17	45	49	32	49	10	40	30	16	5	8	18	15	23	35	10	10	15	44	19	6	1	44	5	9	29	4	11	26	43	27	39	19
49	40	0	42	35	39	28	29	14	49	43	32	24	2	41	7	14	35	13	2	38	40	40	6	29	15	8	17	32	29	32	49	34	37	38	31	43	37	43	5	1	48	44	40	3	10	33	35	22	40
42	9	9	0	47	24	20	10	34	13	42	24	40	7	2	15	22	42	17	23	36	25	43	27	18	2	45	21	4	45	25	12	27	33	6	25	45	37	20	37	4	27	38	48	14	12	30	50	8	11
41	35	45	35	0	35	13	9	48	28	39	22	17	26	22	32	29	14	7	35	34	12	14	48	21	43	25	42	38	14	7	47	42	41	49	30	33	39	2	44	40	39	15	4	46	34	39	3	18	2
3	42	16	41	6	0	30	44	49	7	41	44	11	25	12	11	39	24	1	23	25	30	26	32	49	4	16	42	27	6	27	5	14	23	24	5	45	36	13	44	1	6	23	6	43	33	40	49	19	18
24	46	46	16	22	21	0	33	32	1	44	17	29	20	40	33	16	4	9	35	38	50	4	42	40	15	34	10	37	14	21	17	49	27	18	17	15	2	31	27	11	4	13	35	26	50	49	39	7	49
33	5	50	16	29	38	44	0	39	48	7	29	2	49	38	21	7	17	11	8	39	30	28	20	50	3	35	2	24	20	49	1	27	38	5	45	27	37	7	45	8	7	50	9	38	32	19	30	11	12
34	32	2	30	23	2	29	35	0	26	45	21	18	7	48	43	44	39	42	16	11	20	44	18	2	45	2	3	50	8	10	45	3	9	1	3	5	7	23	15	12	50	6	49	50	21	7	31	27	9
42	24	14	37	22	43	24	33	21	0	20	28	35	25	38	39	45	20	27	7	31	33	4	11	3	10	50	16	47	11	44	13	10	7	26	14	43	40	40	38	17	39	20	34	31	46	6	10	37	34
30	15	2	3	40	6	16	36	27	24	0	33	2	29	41	50	46	33	9	33	39	48	38	48	25	47	10	19	26	6	37	10	36	45	23	35	39	25	42	46	49	1	36	22	25	48	50	20	24	1
28	4	12	12	47	7	3	40	47	19	25	0	37	30	6	43	19	15	35	43	25	7	45	43	40	46	11	41	26	1	29	22	35	33	48	17	43	9	23	13	21	45	12	35	13	33	5	7	48	38
19	18	43	26	19	17	39	34	11	29	26	43	0	20	36	46	18	22	11	29	48	46	44	23	11	50	8	48	39	4	40	46	40	50	4	30	25	48	44	12	28	34	34	48	6	36	31	13	5	10
4	49	29	12	19	45	2	5	31	6	13	2	15	0	3	25	47	31	31	41	29	29	28	10	15	43	46	40	13	13	42	42	1	17	2	40	38	29	11	30	2	41	2	12	16	40	42	12	44	38
4	23	8	22	38	26	25	19	36	17	34	42	5	1	0	24	50	47	30	17	2	13	38	30	49	36	10	31	46	14	32	38	22	38	14	43	16	50	8	27	37	24	46	3	6	14	3	21	10	35
38	33	11	50	5	30	24	34	3	10	3	49	11	32	10	0	48	50	3	28	36	21	5	24	15	21	29	40	5	1	27	20	41	48	27	16	14	3	6	26	10	44	41	2	24	26	11	26	15	12
39	18	34	48	41	49	26	12	30	12	22	29	20	35	19	46	0	39	22	48	35	3	14	20	2	1	26	25	28	31	30	22	21	39	7	47	13	42	31	19	34	18	46	20	36	38	30	46	39	30
11	27	16	36	40	27	27	8	31	14	42	7	21	45	26	4	19	0	43	48	45	3	37	26	17	28	45	26	14	19	16	37	27	33	10	30	7	39	19	31	27	28	2	28	47	43	35	17	3	14
2	23	17	24	12	24	16	43	10	24	19	39	1	32	44	50	31	20	0	3	10	37	31	31	19	42	46	15	33	21	43	14	35	25	4	27	22	37	33	8	39	35	45	15	47	2	37	21	4	23
32	35	17	40	27	22	23	37	25	49	38	49	46	35	2	20	38	4	12	0	46	34	12	33	30	5	47	23	20	16	13	26	32	42	30	11	46	19	2	22	22	40	44	44	25	41	19	36	16	32
30	50	16	2	16	11	23	17	13	1	3	30	48	43	26	20	32	40	33	14	0	35	50	16	9	5	5	44	22	10	30	3	25	30	4	13	20	37	29	25	38	26	19	21	14	2	45	43	13	31
48	49	13	28	28	35	34	5	4	38	3	41	17	28	13	31	46	1	4	48	4	0	49	25	4	39	41	12	3	47	15	17	29	14	20	28	44	5	41	1	6	42	24	42	15	27	8	11	2	16
42	16	12	44	35	47	16	38	30	46	22	13	26	29	39	15	2	25	8	32	21	22	0	47	7	31	1	26	27	1	15	10	21	40	35	25	42	32	22	15	32	41	37	50	37	16	37	43	41	31
32	10	12	21	3	14	10	36	42	4	42	1	3	31	33	32	43	4	1	21	35	17	13	0	35	2	46	30	37	9	5	40	11	9	49	5	29	8	42	35	15	45	8	6	3	15	28	24	6	26
50	43	25	37	48	2	9	22	15	34	22	47	4	34	7	43	1	3	22	16	5	41	29	39	0	19	43	16	28	6	12	44	6	20	19	21	29	17	18	47	47	10	21	47	10	30	18	5	42	28
23	28	35	1	49	31	1	11	12	21	47	20	5	17	14	46	3	20	43	23	6	44	31	30	37	0	10	7	7	9	48	46	23	1	47	34	18	21	4	23	35	4	37	43	28	13	14	49	35	26
48	44	44	14	7	2	49	45	3	1	8	30	44	11	46	20	11	27	30	37	43	40	18	18	33	10	0	19	48	40	5	14	33	23	46	12	44	12	23	38	21	27	24	5	25	41	44	10	20	31
24	50	10	37	19	45	7	48	6	31	25	25	37	18	47	20	42	41	30	43	20	47	10	23	32	1	3	0	38	4	4	49	31	50	14	11	17	3	4	29	17	35	34	1	29	44	36	16	31	3
24	2	20	13	19	15	16	13	38	11	4	12	23	5	27	6	19	50	34	8	14	42	47	31	7	43	5	30	0	17	48	8	48	7	31	34	20	47	21	7	13	1	27	15	5	49	13	37	37	16
3	19	28	12	38	3	12	31	37	10	31	35	29	7	2	24	24	39	44	32	25	23	16	22	18	49	27	14	14	0	36	7	3	11	30	42	31	22	46	38	11	23	6	19	2	37	23	2	36	42
4	25	13	12	43	11	18	32	22	2	50	39	4	44	11	31	3	23	4	31	38	20	48	2	46	20	36	9	9	41	0	24	39	21	44	6	40	31	20	20	26	13	45	25	30	36	2	34	10	20
38	42	31	3	14	6	12	3	7	31	5	17	4	42	24	24	17	12	11	45	19	10	12	28	4	34	11	24	44	3	5	0	34	42	23	1	20	38	3	49	33	43	48	37	36	21	11	43	5	16
