2
8
1 1 5 2 1 1 3 3
3 5 5 5 5 3 5 5
44    15    31    17    21    36    32    11    43    41    34    17    50    11    25    41    36    15    34    33
21    34    22    10    18    36    34    32    31    24    25    28    49    36    23    39    26    21    50    31
45    13    17    42    20    10    21    42    47    40    25    49    17    16    31    36    46    14    11    40
39    41    43    17    10    27    46    34    43    22    36    24    22    20    26    24    24    23    23    18
43    29    43    19    29    40    45    26    10    23    43    34    21    22    50    22    26    42    32    37
21    23    36    24    37    22    46    18    44    21    33    11    24    33    39    47    22    43    12    49
43    17    37    37    41    21    11    20    22    44    22    26    36    36    24    44    37    39    30    47
47    23    28    41    24    46    13    28    50    12    39    44    49    10    28    10    48    19    10    43
1 5   
1.5 10
1
1.5
29	15	26	28	10	45	50	26	28	1	47	26	16	6	1	13	2	9	27	39
0	8	19	2	37	30	11	32	47	45	22	50	45	40	25	44	47	39	18	11
48	0	39	41	3	36	13	25	49	17	39	12	31	31	21	20	13	2	36	23
1	19	0	30	26	43	48	31	3	33	21	50	11	18	3	5	9	25	18	18
16	40	24	0	6	35	38	6	15	41	34	41	48	32	29	17	49	38	28	22
49	7	30	33	0	9	26	12	50	47	10	9	29	24	44	39	24	39	24	41
43	38	43	19	9	0	23	1	15	41	9	40	8	32	48	42	5	16	1	2
5	32	34	50	4	18	0	42	4	19	48	19	17	33	27	3	44	10	7	12
3	46	10	36	28	41	36	0	18	41	50	26	18	45	40	16	2	26	35	46
46	36	47	10	8	1	46	26	0	2	48	10	29	4	2	42	45	2	20	43
28	6	30	42	19	12	23	12	32	0	16	34	35	33	7	27	41	22	12	42
43	44	33	16	11	2	39	10	21	35	0	39	23	31	2	37	20	30	6	8
16	4	19	27	1	34	29	47	29	32	27	0	15	22	41	21	33	4	22	16
27	1	17	32	41	43	6	48	24	44	44	2	0	11	17	12	18	35	15	37
10	16	2	1	46	39	21	28	36	23	14	29	50	0	46	8	11	44	32	31
1	20	22	39	23	29	17	32	47	46	48	35	23	3	0	14	43	3	5	30
48	15	42	11	19	14	13	32	16	7	26	38	11	36	48	0	5	4	5	46
27	33	33	11	19	46	24	15	27	11	25	35	33	35	23	21	0	19	41	26
6	14	50	40	15	42	29	46	34	45	14	25	9	4	10	2	34	0	38	40
23	50	30	14	42	47	43	2	41	17	32	23	36	32	7	22	9	4	0	41
38	34	26	42	49	45	2	9	36	10	48	47	29	40	25	3	31	17	50	0
27	34	4	50	11	39	37	28	39	14	22	17	15	23	4	47	50	44	31	30
0	40	34	20	34	31	12	6	43	28	44	27	2	8	44	48	17	30	19	15
20	0	21	45	23	38	40	2	14	4	36	29	13	47	9	29	23	22	39	49
9	13	0	27	21	15	34	17	10	35	24	18	33	48	21	39	26	26	36	47
43	26	39	0	43	37	9	47	18	32	20	49	13	20	36	15	3	18	26	33
9	44	45	21	0	46	13	36	47	34	20	25	24	44	21	5	28	7	6	9
43	50	28	1	12	0	49	32	20	31	9	45	41	37	38	44	23	27	6	9
43	31	23	46	36	18	0	5	26	19	20	25	16	49	43	18	10	20	11	17
25	2	47	19	22	12	43	0	21	27	13	36	10	42	42	34	6	30	36	32
39	46	5	1	21	4	19	17	0	16	41	19	28	21	34	18	7	18	35	15
43	40	19	26	47	23	34	21	37	0	16	45	12	26	27	9	48	10	43	16
20	26	2	23	8	4	22	6	37	43	0	38	10	33	48	31	28	1	31	45
28	38	3	43	1	46	33	36	24	23	15	0	16	39	38	5	5	7	40	49
26	31	33	26	22	23	34	42	19	28	41	13	0	46	37	48	42	27	32	43
15	22	26	6	48	27	48	36	43	35	10	47	19	0	7	32	24	8	6	25
47	13	29	40	37	49	26	38	9	40	2	2	42	32	0	14	46	22	12	44
21	11	15	47	16	40	23	37	19	40	20	40	25	49	11	0	10	47	16	36
46	17	34	43	8	27	5	1	31	47	7	8	44	4	2	35	0	42	16	48
25	18	32	8	50	16	23	30	10	36	2	4	31	10	50	40	35	0	47	13
21	21	36	5	43	42	41	35	23	37	22	43	43	38	19	26	45	43	0	47
35	26	31	32	34	4	21	1	38	10	43	28	2	27	48	5	24	11	35	0
43	46	23	5	14	11	31	27	41	45	9	26	22	46	22	34	5	17	26	33
0	6	37	2	46	15	5	42	35	24	6	8	45	25	9	16	35	43	26	12
44	0	50	17	14	37	6	3	18	46	7	4	16	49	14	48	5	4	23	41
31	24	0	33	43	29	50	20	27	28	8	11	17	12	16	28	3	40	42	22
23	16	39	0	21	32	33	26	16	8	27	18	25	36	10	8	50	36	24	20
33	47	50	34	0	13	32	42	49	44	25	29	16	31	6	46	12	18	37	24
6	44	32	40	47	0	44	47	23	38	29	42	10	26	48	3	41	21	21	14
36	50	14	20	42	12	0	27	15	39	23	48	32	34	23	16	8	4	6	30
6	10	31	4	47	5	34	0	34	13	21	28	33	47	50	12	40	42	20	49
29	41	32	22	32	43	4	26	0	7	40	45	2	9	21	44	27	15	26	45
37	31	46	40	50	44	3	48	38	0	20	41	30	12	26	44	12	45	36	49
46	12	31	16	32	35	44	4	15	45	0	8	33	40	8	44	21	16	3	26
44	40	48	37	22	12	45	9	38	18	18	0	4	14	23	12	9	21	12	26
19	22	13	6	14	31	50	39	36	27	23	9	0	36	49	18	23	43	42	28
36	7	10	9	42	16	45	37	30	21	20	26	36	0	2	26	22	24	24	43
20	29	23	47	47	23	7	36	15	5	8	2	26	45	0	28	16	26	19	42
23	7	44	40	48	9	8	35	5	40	8	40	41	31	27	0	48	35	22	7
12	11	18	39	9	12	41	19	12	13	2	32	3	42	40	42	0	14	29	13
30	24	6	44	10	3	27	2	44	24	24	27	14	39	13	10	50	0	24	17
1	25	39	46	48	15	40	45	11	15	27	7	12	15	46	7	3	50	0	37
21	10	45	47	32	24	31	1	2	6	28	14	40	39	29	2	44	38	43	0
20	7	10	21	28	18	39	46	42	30	3	49	10	11	43	40	30	47	29	17
0	34	34	15	33	42	48	18	6	1	41	26	43	44	1	40	30	36	19	19
37	0	26	39	50	8	34	12	38	12	33	25	50	31	33	33	20	33	5	17
17	33	0	48	41	5	37	19	37	50	30	15	29	22	13	35	25	47	19	24
20	12	15	0	46	46	13	30	23	38	37	17	19	18	37	3	25	39	4	44
50	42	16	19	0	46	5	23	19	5	20	47	50	3	17	47	41	8	10	48
32	19	12	14	16	0	39	29	11	4	11	41	32	16	8	30	22	43	48	29
21	35	7	24	23	26	0	28	42	40	32	42	23	16	19	7	31	50	41	48
12	33	48	49	14	28	36	0	28	1	42	47	38	39	1	39	32	25	7	42
49	2	35	6	8	32	12	45	0	11	29	39	13	49	1	31	27	47	49	14
8	15	41	28	39	29	46	28	38	0	36	36	41	6	20	29	21	27	31	17
21	46	27	16	31	27	24	49	41	36	0	1	24	48	45	26	35	35	34	9
27	33	42	8	11	46	29	20	31	41	32	0	37	44	48	42	22	35	13	49
6	16	14	22	24	1	32	17	34	33	28	47	0	29	17	18	12	49	47	21
30	30	35	17	40	11	35	26	50	24	7	26	29	0	20	44	39	36	27	44
6	19	43	28	30	30	4	39	1	39	1	19	45	37	0	16	10	38	1	47
30	9	5	10	46	38	49	30	12	30	29	30	11	5	31	0	17	15	49	40
24	3	49	11	38	27	4	35	17	38	21	4	31	27	6	1	0	44	45	18
41	50	36	29	41	48	15	7	13	31	46	22	11	1	16	17	22	0	33	4
29	30	4	46	37	50	24	50	24	15	6	38	39	7	40	23	43	20	0	39
11	31	48	35	43	40	41	42	9	7	28	28	37	5	24	15	40	39	33	0
22	15	49	45	31	37	9	2	48	24	13	8	34	8	13	39	34	42	4	29
0	46	20	38	31	8	2	4	19	26	9	10	24	17	28	7	13	26	15	35
44	0	29	23	1	43	48	5	5	12	47	48	13	41	49	43	18	50	32	32
38	13	0	6	29	3	20	17	49	29	7	39	11	49	9	40	23	34	2	38
20	3	4	0	43	33	7	9	13	14	41	39	28	19	29	35	36	5	8	37
9	7	44	30	0	23	42	3	3	3	17	28	39	46	36	20	25	35	37	17
28	25	10	17	17	0	43	50	5	15	6	35	29	33	35	44	18	31	27	13
2	36	42	15	5	8	0	35	23	39	18	21	26	5	44	10	41	19	10	12
7	17	43	26	45	31	45	0	31	19	44	36	47	27	2	11	9	1	46	47
32	1	26	43	23	47	35	12	0	9	19	34	22	7	4	49	11	47	11	23
25	33	27	48	45	32	33	40	23	0	47	3	38	3	27	22	43	12	18	38
50	10	19	43	27	46	22	40	28	32	0	40	21	12	19	30	22	5	8	21
33	27	47	28	23	38	25	9	43	17	33	0	39	11	27	38	48	28	19	36
49	47	36	27	1	19	24	20	12	50	46	6	0	29	36	35	40	22	37	34
45	24	50	27	14	19	30	19	19	45	17	45	18	0	17	23	42	27	2	46
36	44	49	32	40	47	37	40	23	48	20	30	45	11	0	31	14	45	29	37
5	22	5	14	11	21	27	19	45	48	35	32	3	25	33	0	20	4	11	16
