3
2
4 1
2 4
2 5
35	15	44	26	43	45	38	17	35	17	21	35	10	31	32	20	50	27	19	48
10	10	30	28	49	44	37	13	11	24	39	26	41	24	18	32	44	33	12	45
1 5   
1.5 10
1
1.5
32	48	11	38	9	37	48	19	8	34	8	17	43	38	32	39	5	40	46	36
0	45	12	44	16	18	33	26	17	19	43	22	8	43	47	19	14	21	37	22
48	0	38	48	44	23	31	30	47	18	45	16	48	32	31	46	20	4	12	23
46	11	0	35	31	49	32	23	47	34	28	8	48	16	4	22	34	44	46	3
25	34	11	0	34	39	2	20	29	1	16	24	18	42	45	44	15	28	17	4
19	8	8	40	0	19	19	43	27	44	14	12	27	8	6	34	42	21	6	28
29	21	36	34	48	0	36	13	29	18	10	47	32	42	35	45	42	24	10	48
42	43	35	17	21	6	0	45	16	3	15	40	10	27	3	47	23	50	10	24
43	50	9	21	28	48	34	0	36	6	48	10	17	14	26	12	16	5	12	10
3	16	23	33	17	8	47	46	0	38	41	45	42	27	26	25	20	2	24	33
24	12	9	3	5	33	49	3	38	0	24	7	39	26	20	10	39	45	26	15
12	33	39	9	24	24	7	46	18	36	0	31	18	29	33	40	20	9	33	5
22	28	42	5	7	24	42	9	7	39	31	0	42	31	43	18	15	44	5	30
36	3	2	5	11	39	1	26	42	45	4	48	0	32	29	37	10	22	26	9
15	44	11	7	5	27	20	11	46	26	49	30	6	0	21	7	45	34	43	24
19	14	26	34	49	33	1	12	45	8	11	35	22	46	0	7	25	44	17	17
50	33	31	37	3	18	45	27	47	20	13	10	32	43	41	0	32	40	5	9
29	18	27	7	19	49	1	44	50	15	42	7	6	7	49	22	0	5	23	8
40	50	1	50	34	27	50	19	44	33	34	38	9	26	17	28	6	0	7	9
30	10	12	39	36	14	34	3	13	12	7	28	9	6	23	40	23	10	0	6
20	4	26	10	3	1	40	15	29	34	9	30	39	30	24	3	14	21	22	0
19	26	38	50	23	25	45	29	22	41	10	49	22	40	10	13	2	19	5	29
0	44	49	17	25	44	6	43	35	8	48	38	8	49	23	25	7	10	4	50
20	0	22	44	28	6	26	1	27	34	47	44	17	9	26	2	39	4	25	48
31	32	0	28	30	2	46	16	7	46	7	39	30	5	40	29	32	50	10	39
2	45	18	0	37	12	45	23	12	8	44	15	13	50	38	49	16	44	1	36
28	31	14	33	0	31	24	20	37	6	21	30	17	36	46	40	44	13	41	38
1	35	49	17	2	0	2	31	9	50	26	9	25	35	41	28	6	48	37	17
37	26	6	4	33	14	0	21	8	45	20	40	25	19	18	25	38	19	15	12
40	17	16	50	27	13	37	0	29	12	15	9	38	35	14	21	35	24	41	14
12	19	6	8	36	42	42	18	0	47	49	30	45	14	24	21	43	20	23	32
40	5	30	4	37	44	15	35	11	0	41	27	39	31	32	38	45	34	18	27
12	50	3	13	50	45	18	47	20	29	0	20	29	47	25	50	31	38	15	39
49	8	19	6	34	1	30	21	26	2	26	0	17	18	50	37	16	38	30	40
22	40	18	45	20	11	25	16	16	25	19	10	0	40	21	5	35	19	12	46
14	22	7	44	22	37	31	38	10	45	5	38	41	0	13	1	41	32	16	43
50	33	5	39	26	17	1	39	43	40	16	44	35	34	0	26	46	35	31	47
44	32	44	6	35	44	1	22	44	31	31	27	10	41	41	0	38	50	15	44
11	11	6	47	40	12	35	41	17	36	36	46	45	45	50	46	0	12	2	10
26	3	47	39	10	35	28	3	6	49	34	41	29	5	43	9	44	0	21	35
42	32	12	40	5	19	3	36	26	14	17	27	28	18	19	48	22	15	0	10
46	7	12	46	28	11	12	1	39	6	46	6	41	33	15	2	17	18	7	0
