4
2
4 2
2 1
1 2
5 1
49	47	34	44	14	32	50	30	25	45	21	17	45	15	44	19	49	28	46	27	20	43	49	14	30	46	38	19	47	45	29	44	49	41	37	39	25	19	29	47	32	10	22	38	17	26	15	38	22	29	16	29	24	35	49	27	39	50	33	11	25	30	22	35	36	29	33	46	13	11	27	22	21	39	30	39	43	21	36	36	13	50	38	37	16	14	48	21	14	14	49	48	31	13	16	25	26	36	44	37
42	29	26	22	40	19	21	20	30	16	35	40	47	22	14	22	12	32	30	11	36	31	22	15	17	38	23	14	22	38	35	18	46	47	45	23	33	23	11	41	33	34	15	39	21	19	27	39	26	25	17	20	50	46	38	29	15	42	21	42	39	41	44	18	38	40	28	21	38	39	19	20	21	38	33	42	28	32	28	41	30	25	47	45	34	49	20	32	38	49	29	30	16	20	13	41	21	38	22	25
1 5   
1.5 10
1
1.5
27	14	8	33	3	6	46	42	18	19	30	46	3	20	21	15	4	2	33	3	18	10	33	43	6	48	50	49	23	28	26	46	10	4	10	11	46	24	20	50	41	48	26	5	35	17	42	36	29	8	6	20	16	46	41	24	10	30	35	16	21	26	4	14	35	47	26	23	29	38	43	2	10	34	7	46	13	8	31	16	11	33	9	13	19	28	43	10	31	47	42	45	48	16	37	30	15	45	48	31
0	19	19	23	35	48	33	3	36	17	12	45	50	22	19	21	4	22	41	2	47	1	38	3	24	17	42	3	10	22	25	42	23	49	50	21	35	27	14	8	15	14	24	28	39	41	39	8	20	46	42	14	41	25	3	18	38	31	27	24	47	44	17	44	6	18	30	37	25	24	50	18	5	50	33	39	46	10	19	15	39	40	42	38	12	42	29	32	2	47	2	6	6	31	38	32	25	1	30	25
24	0	37	1	17	46	40	45	13	8	16	14	1	47	1	24	43	9	11	12	3	17	11	35	45	25	42	22	48	30	4	6	14	3	13	7	3	50	10	8	12	26	39	1	38	9	3	42	16	46	43	40	37	13	19	50	32	5	50	32	9	17	34	31	17	2	13	38	16	14	49	6	3	22	25	8	31	11	44	43	26	6	40	7	8	43	38	20	41	43	48	47	35	23	34	5	11	18	34	40
28	12	0	42	35	5	4	16	25	15	40	36	1	50	19	22	47	38	32	44	32	15	48	42	11	14	33	43	17	27	47	3	18	6	50	30	38	27	18	15	12	40	49	23	6	4	19	43	9	45	10	32	3	42	42	7	29	36	36	48	12	5	9	1	14	36	13	47	34	14	35	41	39	18	26	37	42	12	45	45	32	43	41	38	19	36	17	48	9	26	43	4	25	9	40	33	32	44	47	38
40	12	16	0	4	16	2	17	21	49	2	33	31	9	9	9	35	49	24	29	26	44	46	31	15	12	44	42	47	25	9	15	1	22	26	13	10	20	23	21	24	21	12	21	3	32	37	47	42	11	50	36	29	50	27	17	17	20	35	10	50	29	2	28	50	44	14	29	20	9	42	3	6	48	21	28	40	22	42	9	13	42	24	19	40	13	31	45	43	39	41	25	42	31	42	11	45	27	11	7
41	29	5	49	0	3	47	2	19	16	15	18	14	5	24	35	5	10	35	14	44	17	8	40	1	32	31	41	23	12	24	46	28	20	35	8	48	46	25	47	35	38	41	40	39	30	36	33	14	28	21	9	36	43	47	25	9	17	44	12	9	2	38	48	13	10	10	44	28	41	45	16	38	21	44	26	36	7	31	8	28	37	21	50	29	24	19	30	33	29	45	11	12	2	11	16	48	12	21	19
12	41	18	42	35	0	43	7	10	6	28	6	33	43	33	48	22	47	47	34	14	46	34	26	22	24	37	15	38	13	16	28	20	11	28	26	36	11	12	22	13	30	41	48	50	35	37	1	23	14	48	42	20	48	48	41	33	16	46	8	33	8	49	2	19	47	29	3	25	44	32	11	43	15	43	41	34	23	5	17	3	36	8	15	11	49	35	40	28	21	23	37	49	35	12	14	16	2	1	44
10	25	4	33	41	8	0	24	4	34	36	11	24	44	34	4	50	34	43	25	35	6	3	46	8	37	18	42	23	39	3	48	18	34	40	48	21	13	41	49	50	15	1	22	30	50	43	50	9	32	32	16	20	25	27	23	38	11	2	47	2	37	27	18	24	22	35	6	2	36	27	12	8	48	7	30	27	16	25	39	2	40	34	25	20	22	10	1	38	20	29	48	29	11	39	8	38	45	49	31
31	34	28	48	45	42	45	0	47	30	19	47	44	4	25	15	27	25	40	5	30	32	46	27	9	24	36	9	39	19	15	45	9	12	5	11	33	33	23	3	42	3	50	4	42	18	40	31	7	17	14	49	10	5	32	10	24	47	2	40	36	30	25	28	32	36	12	47	46	44	19	25	6	1	4	11	29	37	11	47	38	43	23	49	16	16	33	47	22	46	21	43	27	42	36	22	5	44	3	1
16	4	13	17	29	45	21	11	0	41	17	14	15	47	48	14	33	19	37	37	16	17	1	20	21	16	23	4	35	43	4	31	6	26	34	3	46	25	36	32	3	48	28	41	24	5	39	36	34	11	30	15	37	45	16	5	26	34	27	33	11	28	12	37	35	6	8	48	22	40	16	2	14	29	10	26	24	33	20	34	38	36	18	27	43	15	42	2	48	48	4	43	37	32	23	4	37	47	40	14
38	31	13	49	40	13	23	21	1	0	4	33	41	30	7	33	34	32	32	33	6	4	8	17	45	42	10	47	19	26	14	7	37	9	11	31	46	6	24	27	38	50	46	48	8	43	48	3	13	36	47	16	48	33	48	3	10	42	27	16	45	10	6	33	39	37	21	12	27	8	8	19	38	21	27	6	31	35	25	33	50	31	7	27	13	35	34	28	4	7	5	22	18	24	14	27	35	2	32	21
