3
5
5	3	1	2	2
4	4	5	5	3
4	5	1	1	1
41	38	34	21	49	31	13	36	25	17	10	29	40	39	11	16	31	33	28	20	13	33	12	46	42	39	33	16	32	26	28	20	49	16	35	39	44	32	10	35	11	36	25	35	17	45	10	14	47	33
13	47	14	32	49	16	25	38	23	25	42	41	43	16	28	20	34	43	47	32	10	24	14	42	31	19	34	18	45	46	16	21	31	41	17	26	25	23	18	33	33	28	26	47	12	30	27	49	23	33
30	37	49	14	29	13	41	44	16	13	47	22	31	27	22	20	46	27	22	15	18	12	15	17	29	33	48	43	12	45	30	33	37	38	28	31	22	30	13	47	29	13	30	43	13	28	19	45	18	28
50	45	48	38	48	20	26	22	19	25	48	44	43	23	43	22	37	11	36	43	32	50	17	28	17	30	11	33	17	14	45	20	28	29	18	24	38	30	24	35	19	34	14	31	29	18	23	27	32	43
25	16	20	14	30	16	21	37	22	22	12	44	32	46	49	10	16	33	19	45	47	41	40	26	36	23	19	30	27	48	10	37	46	45	39	12	14	45	11	50	12	13	45	17	18	24	37	20	39	48
1 5   
1.5 10
1
1.5
6	32	7	20	12	4	49	36	27	19	27	19	12	42	12	49	29	24	27	35	44	3	3	48	39	22	26	44	9	21	27	24	2	31	28	6	1	39	38	24	20	8	11	35	9	5	35	38	20	42
0	7	49	45	19	14	36	39	19	2	50	37	33	38	25	18	41	43	6	42	45	5	28	41	49	38	21	27	29	33	15	4	13	26	15	43	18	50	43	35	33	32	37	43	33	4	6	29	17	45
30	0	13	1	37	16	32	29	38	7	1	28	26	47	33	20	35	9	1	5	6	15	26	3	23	22	19	11	35	43	39	46	43	32	12	32	48	20	31	1	21	22	38	24	42	8	22	31	27	24
18	33	0	24	45	27	14	39	38	24	5	39	29	43	39	28	8	7	41	36	16	45	44	10	16	19	42	1	33	5	13	4	3	28	37	48	15	50	41	39	6	20	24	19	17	32	16	8	19	34
14	38	19	0	14	9	38	27	46	10	27	19	32	45	15	33	31	44	22	45	8	41	10	37	42	31	17	50	33	39	8	5	13	44	47	16	45	3	29	4	31	45	45	6	27	41	23	7	18	9
43	47	29	2	0	13	37	14	46	12	1	43	4	7	28	1	15	29	49	45	11	18	19	6	34	33	45	35	17	43	32	32	8	43	46	45	26	4	8	32	29	31	50	39	50	13	27	37	14	44
29	31	43	42	7	0	47	39	31	40	24	22	40	23	34	21	3	46	31	40	27	36	19	9	25	26	49	31	50	47	14	26	40	6	40	23	3	33	12	26	28	22	13	20	35	8	23	27	1	37
28	33	17	14	26	6	0	2	42	35	48	29	27	28	32	32	32	20	2	34	19	40	12	21	44	12	13	32	48	49	20	22	36	5	12	45	29	18	41	41	40	48	25	29	20	34	42	2	25	19
22	24	37	14	1	48	8	0	47	34	38	38	13	49	28	44	9	22	47	39	42	22	15	47	9	25	43	12	8	5	4	41	43	46	28	10	6	43	49	30	7	13	20	11	9	46	50	20	22	46
15	8	26	3	4	26	6	43	0	9	12	47	19	22	26	42	37	23	12	33	41	31	26	14	18	24	11	19	41	44	38	33	25	7	45	48	19	50	16	34	1	33	17	16	46	15	33	44	28	44
22	6	1	11	20	25	10	15	46	0	23	47	6	40	28	23	23	33	35	18	12	16	27	31	24	32	25	13	8	10	22	8	32	20	28	47	32	3	4	4	24	17	20	25	24	25	13	45	4	38
31	48	41	25	32	16	39	33	40	22	0	36	13	48	6	4	48	34	42	25	17	19	28	46	7	22	28	19	21	23	47	29	2	27	9	8	9	30	10	11	45	6	6	3	8	19	5	11	19	3
3	28	41	39	22	6	2	23	17	39	5	0	15	26	3	43	31	6	21	11	36	7	18	25	31	19	30	13	36	39	4	20	12	2	3	30	30	3	29	5	26	6	43	30	48	27	6	30	14	9
4	3	36	17	29	23	27	2	42	50	47	10	0	5	48	8	47	42	23	32	20	39	36	46	5	35	50	50	34	46	34	42	7	35	2	42	21	26	42	3	47	48	3	37	36	11	43	11	45	50
50	5	32	15	13	36	45	15	3	25	8	12	34	0	4	35	30	12	14	3	19	9	25	41	4	11	44	16	11	8	17	36	13	2	40	16	48	19	20	25	32	29	25	36	34	10	19	47	8	31
31	4	48	48	20	21	13	32	28	19	45	7	36	33	0	11	10	10	23	29	4	20	24	33	17	41	38	23	8	25	41	45	47	5	7	47	7	4	4	44	24	8	45	42	10	29	48	42	43	22
2	23	41	2	34	30	43	42	1	30	19	2	22	12	24	0	6	39	36	12	28	32	27	3	34	46	2	2	40	1	42	12	45	20	44	31	13	50	32	30	26	22	5	50	21	23	7	42	20	39
28	17	16	48	22	38	39	26	22	28	10	16	47	39	10	8	0	41	37	21	22	14	32	45	13	30	47	24	26	5	40	10	9	39	35	29	11	9	5	48	41	40	29	46	3	22	33	31	27	49
17	7	40	16	11	28	45	11	41	28	4	19	11	22	32	43	35	0	24	30	44	26	29	19	2	40	45	21	41	37	32	14	26	32	47	35	14	29	39	15	44	15	25	30	3	13	7	12	3	34
26	21	22	50	39	46	40	1	42	50	14	22	42	12	10	43	40	13	0	28	23	19	23	30	31	22	35	50	21	6	1	13	22	31	41	42	34	16	13	5	41	36	6	34	8	35	36	1	39	37
10	22	37	33	46	20	49	20	19	45	18	24	49	50	47	1	23	10	41	0	5	32	5	11	49	37	10	34	38	15	15	12	18	25	9	6	34	12	18	42	10	38	10	30	14	13	22	28	14	1
26	28	15	10	34	42	11	35	14	15	6	21	7	34	40	40	8	5	28	44	0	23	6	39	11	15	30	13	8	4	18	15	16	11	25	11	25	1	26	20	1	31	29	11	46	43	14	20	42	32
23	18	44	17	49	47	4	39	24	10	13	34	33	42	40	25	43	47	21	17	35	0	9	11	22	21	25	5	32	3	44	28	37	45	38	26	44	10	44	45	41	40	5	26	19	11	29	42	4	25
16	7	3	1	11	16	48	32	27	6	27	28	33	12	43	48	1	50	41	33	10	36	0	7	39	28	50	9	11	36	6	22	27	22	48	17	2	17	14	32	11	32	34	5	24	49	28	40	24	30
13	11	25	21	42	39	34	45	49	4	7	43	40	8	7	13	3	23	50	5	9	47	46	0	9	25	31	47	48	48	25	35	40	43	24	12	42	19	40	26	15	28	48	10	16	45	40	44	30	43
7	40	12	29	9	40	5	41	49	2	12	48	25	32	47	50	17	22	36	22	6	27	14	49	0	40	4	15	21	3	10	50	24	9	43	19	13	11	43	47	43	21	42	12	10	49	30	24	34	25
13	12	24	23	4	44	48	42	11	4	20	13	39	29	19	47	39	9	9	18	27	9	12	34	23	0	29	44	11	5	4	50	42	6	25	43	25	33	48	14	25	48	50	17	48	21	10	29	43	33
11	35	30	37	40	8	33	26	35	37	35	43	34	1	14	9	36	38	17	8	31	24	50	43	15	45	0	35	19	48	41	19	50	30	25	18	5	19	15	5	19	17	14	13	46	31	46	39	8	48
38	5	49	47	27	18	21	29	1	50	22	36	24	18	41	16	31	42	18	10	46	30	49	28	18	42	40	0	10	47	50	44	4	30	17	44	6	34	33	6	24	34	23	3	21	46	5	30	41	12
42	1	48	24	29	22	6	34	46	10	10	11	5	13	26	45	8	1	3	34	35	17	42	35	32	36	14	43	0	27	43	19	30	16	10	32	31	37	17	45	38	8	11	23	3	42	3	4	31	15
31	11	26	39	37	32	47	6	42	34	39	35	23	7	30	29	13	36	11	50	37	21	50	23	26	3	28	8	44	0	41	44	21	30	25	26	18	22	22	48	36	27	40	21	8	22	28	28	32	35
13	8	9	5	23	26	1	22	10	17	37	23	30	35	45	25	21	27	31	28	39	41	30	5	23	22	48	21	38	23	0	30	38	31	42	42	4	3	16	21	49	12	11	5	33	1	39	34	5	43
17	1	48	45	21	38	36	24	37	21	36	39	47	38	21	13	44	15	44	5	11	42	5	45	17	6	10	33	50	23	16	0	46	14	4	47	48	38	48	35	26	18	31	40	21	25	25	38	27	28
43	34	20	26	13	42	50	14	38	14	2	16	48	3	19	36	31	16	13	47	5	9	20	43	13	34	17	13	42	20	23	39	0	11	45	39	37	4	32	44	29	46	26	6	16	17	9	10	20	31
8	34	48	24	41	9	41	25	14	27	31	33	8	27	16	3	48	13	7	17	11	41	5	13	1	34	7	49	20	42	37	29	37	0	36	26	23	27	41	8	6	25	32	26	49	13	7	12	23	24
38	34	45	34	47	47	23	2	2	43	8	21	46	23	48	6	36	49	25	40	13	37	42	39	12	2	2	22	6	29	2	49	13	18	0	6	22	25	34	26	46	1	14	4	20	27	21	34	34	18
28	38	47	34	9	3	42	21	16	10	11	48	38	43	28	48	46	39	24	18	32	26	33	22	42	27	14	32	25	27	10	3	26	7	7	0	13	36	50	26	15	30	39	47	17	25	24	50	46	7
10	43	33	35	36	7	48	39	11	37	43	31	40	43	5	27	22	39	31	11	38	8	48	4	47	46	1	28	15	28	6	16	25	28	36	49	0	20	3	48	9	24	45	41	21	40	47	18	4	33
15	3	18	7	26	50	34	49	12	36	11	9	21	15	24	18	50	41	41	10	39	4	5	22	5	48	30	50	33	14	45	20	42	22	49	13	29	0	38	8	6	34	12	32	28	38	31	29	13	47
3	39	17	26	28	19	41	11	3	3	35	43	6	26	44	32	22	25	22	24	9	42	26	46	13	11	24	30	9	1	21	12	15	22	23	16	30	14	0	20	32	33	7	31	5	33	17	23	7	3
46	7	47	7	31	33	41	2	46	27	10	35	25	50	30	1	44	4	45	9	5	41	45	27	3	32	7	20	7	25	42	31	45	40	18	15	12	43	10	0	5	34	50	28	48	35	19	15	47	5
38	8	5	37	6	35	36	1	3	39	36	1	43	1	45	11	33	37	22	48	50	18	36	24	37	10	31	28	2	33	11	11	26	50	35	18	49	4	19	47	0	8	18	19	49	21	42	7	28	9
12	19	21	16	45	32	6	11	32	16	13	4	7	21	4	50	31	21	22	45	17	18	45	31	6	12	44	7	11	41	7	22	23	45	46	50	23	6	26	37	47	0	10	25	15	19	29	50	42	3
45	18	18	9	9	10	50	47	31	29	8	21	7	16	31	49	2	48	32	36	28	7	32	49	20	49	9	12	13	17	28	24	8	9	26	49	12	25	45	9	37	8	0	12	46	13	2	23	21	49
10	10	31	39	20	30	32	34	41	27	14	35	2	5	18	11	17	33	10	43	3	16	1	27	31	42	9	46	42	12	2	39	47	27	4	49	11	40	23	43	26	4	44	0	41	5	41	49	46	25
40	22	29	40	13	7	38	35	25	21	33	40	37	8	5	16	46	1	24	17	41	30	8	23	36	29	25	27	6	18	24	34	44	14	40	41	45	31	49	27	7	43	26	2	0	35	24	10	27	6
34	27	49	49	44	50	18	40	41	45	12	22	22	5	15	37	30	12	50	37	49	24	46	21	29	40	11	24	3	20	22	41	44	50	18	29	48	4	9	47	35	17	34	50	44	0	26	40	7	24
45	38	15	33	40	15	42	24	37	46	43	50	25	50	16	15	10	15	34	41	32	26	25	47	49	30	10	2	3	33	42	41	30	7	11	29	17	27	39	15	42	41	37	14	46	39	0	47	37	50
8	21	30	12	16	46	28	44	27	32	21	24	4	22	15	9	23	24	6	42	37	27	6	49	43	21	33	7	15	42	1	15	28	28	32	13	36	30	48	4	13	20	4	8	21	40	40	0	47	15
7	16	33	28	49	27	3	31	1	14	41	28	36	2	5	40	14	3	1	38	15	10	16	24	3	19	12	34	44	42	34	41	27	24	46	46	35	34	5	34	32	4	19	50	16	20	5	47	0	48
36	48	6	19	46	49	14	13	42	40	47	35	8	27	3	50	11	47	28	50	32	33	23	32	24	5	44	41	9	11	36	14	49	41	9	9	44	33	41	9	45	28	43	26	26	6	25	25	20	0
28	13	22	3	27	21	47	40	28	14	25	13	30	8	22	27	49	43	25	12	15	40	26	27	4	7	34	23	4	40	15	29	44	44	39	19	3	16	1	27	43	47	38	45	4	1	7	49	33	47
0	48	30	28	4	22	27	8	38	12	12	11	41	5	7	36	48	43	27	42	31	34	2	28	27	25	5	4	42	14	38	21	38	36	11	37	22	36	18	36	13	11	43	28	7	36	1	42	26	21
36	0	8	37	36	43	15	25	9	16	44	20	45	34	34	50	43	13	40	18	25	1	43	21	24	37	24	8	14	46	13	28	25	7	27	14	15	25	20	41	36	37	46	28	9	50	5	3	16	34
13	10	0	47	11	35	7	23	4	45	33	14	12	13	35	11	41	5	27	10	16	37	2	9	33	5	48	40	5	16	9	38	28	47	44	32	38	13	20	14	39	43	24	24	41	47	1	46	25	22
26	44	11	0	40	21	1	43	11	1	15	49	22	10	28	46	47	1	14	44	20	13	3	8	28	24	22	40	35	36	10	26	20	41	18	26	32	47	38	10	19	5	39	1	44	24	44	13	5	37
47	10	19	43	0	50	48	22	4	16	20	14	1	36	2	45	3	47	41	47	1	13	39	27	39	21	3	26	16	9	31	18	46	50	46	25	45	5	36	24	2	23	39	44	6	47	25	42	16	8
19	32	39	49	45	0	48	19	20	5	4	21	29	19	18	19	29	22	32	45	39	29	9	29	37	37	33	34	14	6	30	12	18	39	39	12	40	16	13	44	11	41	45	42	21	44	14	6	8	46
6	42	9	5	40	42	0	6	22	26	2	27	17	28	50	27	9	22	40	23	36	5	28	20	42	28	4	3	27	40	47	1	44	25	23	32	24	22	25	4	18	4	44	11	38	15	16	33	3	3
45	29	32	9	47	25	32	0	42	13	21	33	16	12	29	11	48	20	8	24	49	45	37	41	38	44	8	30	7	3	39	23	44	7	22	7	8	17	13	27	24	23	31	15	2	2	8	44	11	32
26	28	34	38	28	38	44	41	0	44	3	18	27	11	37	45	46	8	24	7	29	3	38	50	18	6	35	41	48	16	30	42	30	22	13	4	49	40	27	16	47	17	21	41	6	22	49	12	21	11
10	38	2	36	19	29	7	18	31	0	9	6	16	7	21	19	23	49	37	8	20	22	46	14	35	38	43	22	20	29	29	39	42	4	13	8	3	9	33	37	15	13	5	33	16	23	23	26	5	46
11	49	31	19	22	42	4	8	41	18	0	19	24	21	23	1	46	38	25	4	31	43	7	21	13	42	23	14	36	42	42	31	25	14	12	39	40	37	8	12	5	49	16	22	12	17	32	15	50	1
30	17	39	47	20	11	10	45	10	8	40	0	3	30	16	19	10	48	21	27	33	31	31	30	2	25	18	13	33	24	1	8	20	16	49	29	41	18	49	23	18	6	1	5	23	16	5	2	24	47
2	40	44	11	46	4	25	32	50	12	27	8	0	26	11	20	32	13	35	48	24	27	29	27	12	34	22	46	48	46	44	31	29	4	38	2	41	10	20	28	3	35	27	1	31	49	19	46	16	3
33	49	2	47	28	5	43	42	14	23	49	6	31	0	4	34	30	5	20	37	36	16	6	27	7	17	47	36	31	42	1	44	14	35	28	13	18	21	18	25	44	42	26	29	33	19	48	4	18	3
47	13	24	41	24	40	32	5	48	1	38	15	37	49	0	29	49	45	15	11	44	14	39	12	35	36	28	11	15	46	48	11	35	6	38	11	50	18	45	11	38	5	5	34	15	31	48	41	43	35
42	39	9	12	10	2	19	46	7	22	34	40	21	6	33	0	18	47	29	37	10	7	46	39	16	50	43	19	32	17	49	37	47	5	2	28	4	34	50	13	28	27	29	13	42	37	3	24	20	17
46	5	46	9	5	37	28	28	7	17	22	7	32	33	30	28	0	34	46	6	42	4	50	25	50	38	15	6	13	33	3	12	28	15	20	41	7	21	14	4	34	1	49	11	18	34	18	20	7	37
39	7	3	40	44	8	2	21	17	49	18	2	1	34	21	9	45	0	19	3	36	49	40	34	46	31	39	30	23	12	34	13	13	43	7	34	3	1	31	5	45	25	30	16	38	37	35	1	31	21
12	12	16	48	27	35	44	2	19	47	22	24	11	26	32	26	12	9	0	17	32	45	26	40	44	43	50	21	35	16	27	20	6	20	17	28	15	11	26	46	2	33	42	20	1	8	15	31	13	24
9	41	14	24	45	24	19	3	23	30	41	49	38	35	6	25	14	5	2	0	14	29	41	34	10	43	13	46	26	31	23	34	29	23	6	8	2	30	41	10	28	43	7	22	38	8	30	28	20	18
44	24	35	45	21	10	21	32	41	40	3	4	33	9	19	49	39	18	25	34	0	44	27	28	11	27	19	32	9	47	15	25	23	37	9	38	32	19	24	16	50	30	43	46	39	23	20	21	4	46
28	42	1	34	23	1	38	46	19	48	44	20	27	34	4	7	5	50	41	16	11	0	43	36	32	4	28	32	23	40	35	9	14	7	13	28	41	25	5	43	6	46	8	18	24	37	8	40	10	25
48	45	33	7	48	9	9	23	6	25	9	17	50	49	28	3	10	26	50	46	33	24	0	30	50	27	10	17	39	4	20	7	39	39	26	11	35	17	10	18	35	6	2	48	2	13	16	46	4	10
28	17	37	17	32	14	43	31	20	41	48	39	44	37	41	46	21	47	20	20	19	7	14	0	7	34	35	23	39	13	1	10	50	24	21	34	13	50	21	47	29	12	28	18	22	26	32	7	47	24
47	40	21	47	20	1	45	30	3	42	24	6	3	38	46	23	30	25	19	47	11	17	46	9	0	11	25	49	5	28	27	31	45	49	24	4	12	22	32	8	47	2	27	7	26	11	38	14	36	4
35	36	2	47	32	19	18	32	15	5	2	46	43	41	28	41	23	37	37	1	20	29	3	30	50	0	37	15	50	21	45	30	13	46	26	32	45	23	34	5	17	41	48	13	21	26	40	31	36	39
3	16	21	12	16	18	42	18	39	10	18	30	21	2	50	34	50	16	4	48	24	26	47	12	34	31	0	24	40	15	11	39	42	35	37	46	35	46	40	5	14	34	9	23	40	5	5	11	4	13
