2
8
2 5 2 3 5 4 1 5
4 5 4 2 4 4 2 3
16    22    13    50    42    36    48    32    14    21    46    28    44    30    33    12    30    17    18    49    39    28    32    35    35    26    47    45    49    35    27    41    12    12    18    17    24    40    43    17    37    37    41    21    11    20    22    44    22    26
33    36    10    41    17    39    11    45    48    33    16    18    25    45    47    36    14    12    24    45    33    43    26    43    25    40    32    28    45    37    13    31    49    15    19    44    10    39    47    23    28    41    24    46    13    28    50    12    39    44
43    19    18    12    28    19    19    12    28    20    41    39    22    10    35    28    45    13    10    27    33    46    24    42    32    35    23    36    45    48    43    39    25    50    16    39    22    44    15    31    17    21    36    32    11    43    41    34    17    50
27    20    32    14    26    33    16    17    16    37    38    39    38    18    50    13    35    29    27    20    28    15    41    41    18    39    35    14    27    41    48    27    15    25    10    41    33    21    34    22    10    18    36    34    32    31    24    25    28    49
11    32    47    15    42    30    18    27    30    49    29    26    14    13    11    34    47    18    19    47    43    27    20    32    43    44    31    37    23    45    39    28    45    16    49    16    22    45    13    17    42    20    10    21    42    47    40    25    49    17
33    15    33    17    31    23    43    26    45    31    45    31    32    24    33    13    43    45    23    23    48    37    12    36    48    15    31    22    33    22    34    49    17    13    49    13    17    39    41    43    17    10    27    46    34    43    22    36    24    22
28    43    24    40    29    33    33    46    10    37    35    24    23    11    29    25    31    30    37    18    32    16    19    25    38    31    16    15    23    40    45    49    37    10    30    24    40    43    29    43    19    29    40    45    26    10    23    43    34    21
47    45    12    46    17    34    30    45    20    28    17    12    30    35    19    26    17    28    14    32    38    18    48    26    41    42    12    20    48    27    43    13    26    50    12    19    11    21    23    36    24    37    22    46    18    44    21    33    11    24
1 5   
1.5 10
1
1.5
16	30	21	10	20	31	14	4	17	16	50	11	48	46	10	9	22	28	18	8	26	46	48	24	46	37	44	47	6	27	37	4	7	45	24	34	22	36	28	2	47	3	24	5	14	45	41	43	47	10
0	7	20	30	1	42	8	28	18	33	22	47	18	24	44	23	6	42	4	4	24	17	38	32	43	50	35	4	34	20	46	50	49	45	48	13	35	1	10	25	34	3	49	17	38	7	16	35	14	33
32	0	43	38	45	49	11	9	18	1	27	8	43	5	36	23	29	33	38	15	36	24	14	50	50	23	1	14	14	21	11	26	43	21	27	15	50	23	49	14	35	21	29	21	10	8	33	45	22	27
4	16	0	16	39	48	7	37	21	42	8	35	43	31	10	2	43	9	10	8	16	4	39	15	25	38	43	14	2	10	34	12	29	12	34	46	34	27	47	25	13	17	33	10	47	38	30	4	34	33
46	4	9	0	29	35	38	48	28	37	18	7	10	5	23	26	1	7	21	44	10	42	39	31	40	8	47	6	3	27	12	29	42	17	15	12	44	6	35	26	19	47	43	16	18	3	28	45	50	9
39	6	27	3	0	44	18	50	31	26	3	42	23	21	50	42	9	47	2	18	23	12	40	16	29	7	26	9	45	6	49	33	38	48	36	39	47	25	29	10	34	42	11	50	8	31	1	47	30	28
29	17	1	14	9	0	47	48	40	13	10	43	20	24	42	15	26	35	14	33	7	19	25	43	18	48	47	2	35	4	27	28	48	38	44	11	22	31	19	48	12	9	33	47	17	11	41	10	18	19
1	45	24	21	49	47	0	19	27	6	31	17	20	38	18	38	26	20	50	44	27	44	35	15	32	15	41	32	8	30	10	50	25	41	15	44	16	24	18	35	39	22	22	16	31	7	8	10	33	41
45	47	39	25	44	1	24	0	34	10	49	39	17	11	24	46	28	22	30	44	45	26	8	20	28	44	13	6	10	40	23	24	37	6	4	16	41	40	1	10	45	47	43	36	8	13	6	29	43	13
21	7	47	15	30	28	17	40	0	23	39	45	19	9	16	14	34	39	19	19	18	44	33	42	7	32	42	25	4	16	28	42	16	21	36	37	47	5	11	32	46	48	3	49	33	9	48	10	15	46
1	15	7	23	25	45	5	6	47	0	4	27	31	16	26	27	44	14	12	31	31	1	12	34	45	37	43	13	11	5	8	41	44	16	45	6	35	15	32	30	6	3	19	43	32	11	31	28	19	37
29	41	8	23	50	33	22	14	25	33	0	39	21	10	45	21	9	3	14	25	44	5	44	29	29	8	4	21	34	37	13	12	41	1	31	37	15	25	34	39	44	16	5	4	44	36	39	12	10	6
34	15	21	24	16	13	24	48	42	47	6	0	28	14	43	29	5	19	40	28	12	37	48	13	24	10	20	15	35	45	9	49	18	25	9	31	30	20	15	17	29	47	18	23	18	45	28	35	46	38
36	21	15	6	21	48	19	2	27	39	9	45	0	21	2	44	26	49	5	14	9	49	34	16	13	7	26	35	21	41	30	26	4	32	16	17	1	48	4	19	6	34	14	30	26	6	47	14	48	9
22	7	20	10	22	17	29	12	50	2	19	11	8	0	26	5	27	46	8	31	19	28	7	8	43	11	9	25	35	31	22	5	6	45	3	4	12	30	45	27	7	38	49	37	37	37	13	22	9	41
22	47	32	34	11	13	7	1	39	31	3	40	4	35	0	10	14	30	37	17	40	9	36	44	4	14	27	42	40	27	47	42	32	41	42	19	41	21	42	28	24	3	1	11	49	25	45	42	2	5
20	8	26	31	35	40	41	10	27	6	48	30	1	22	29	0	33	11	48	31	16	21	7	12	12	21	19	40	7	41	9	15	5	14	26	18	39	17	11	41	33	46	38	35	46	42	49	27	18	33
