5
8
5	5	4	5	5	5	5	1
5	1	5	4	5	4	5	2
4	2	4	1	1	1	1	3
5	3	4	2	4	2	5	5
4	2	1	4	3	5	1	1
15	50	34	40	15	18	25	15	13	50	48	15	34	30	50	43	34	20	15	33	13	11	46	25	20	49	14	45	38	19	33	26	16	44	47	33	21	48	18	29	43	49	13	11	18	38	42	19	17	17	35	36	15	25	21	34	19	45	31	32	29	42	12	49	26	27	17	49	22	37	44	12	35	45	46	20	38	35	46	40	35	49	41	27	42	42	26	46	45	15	26	27	26	46	19	15	23	40	22	33
43	39	15	12	50	40	44	16	15	47	10	39	13	45	46	34	12	45	46	40	46	39	10	34	31	41	15	49	10	37	34	12	50	49	21	16	31	39	21	19	21	31	25	27	49	35	30	28	21	21	28	19	14	46	15	49	50	44	14	19	46	44	34	29	13	49	38	18	25	21	31	50	30	18	39	30	17	34	35	14	47	29	39	49	11	44	18	15	36	14	12	38	48	41	19	38	21	37	22	27
39	13	12	40	32	16	26	14	18	43	32	11	41	49	12	31	39	13	46	38	13	49	38	14	49	40	30	11	14	22	45	32	23	15	41	34	42	42	28	42	46	15	33	36	36	15	15	42	36	20	28	43	13	13	48	21	41	20	16	40	17	29	43	47	24	16	38	24	26	18	44	21	36	18	29	12	40	45	36	40	12	11	18	42	48	42	35	42	26	27	12	14	44	40	44	24	24	12	30	20
30	47	48	18	30	41	27	33	28	11	37	50	28	31	49	28	10	50	11	18	39	45	30	40	19	16	31	30	23	20	34	29	41	26	29	14	19	50	33	48	31	34	31	31	47	19	46	36	49	47	27	48	30	10	43	22	17	13	24	43	32	17	21	12	39	36	41	47	20	11	34	33	25	48	13	24	26	19	21	12	11	29	42	47	11	44	25	41	43	47	12	34	20	46	13	21	42	35	14	45
25	44	12	39	18	13	16	32	15	22	14	14	10	24	34	46	41	10	12	20	39	50	38	35	35	50	29	35	35	18	15	35	40	38	34	29	26	18	15	15	13	35	32	34	49	39	32	50	43	36	36	35	31	23	34	36	14	31	38	18	24	40	12	17	49	46	41	19	20	12	26	17	50	11	30	26	49	43	31	21	17	34	47	19	40	13	33	13	25	29	20	30	37	19	47	23	47	15	16	23
50	15	37	22	46	30	33	37	26	38	38	43	20	33	47	14	17	39	26	16	32	35	38	48	45	21	43	25	29	45	33	11	17	31	17	13	39	29	24	29	26	30	34	39	46	46	13	16	32	47	21	25	17	33	17	39	31	18	24	22	42	10	13	14	12	16	50	14	37	30	40	11	35	45	26	18	26	42	26	50	45	24	33	19	19	33	36	19	48	40	18	34	15	40	19	49	30	50	11	45
25	22	22	29	29	33	29	22	17	39	19	34	15	24	35	32	25	46	26	27	50	32	48	42	16	47	46	30	29	33	36	40	37	47	21	39	26	26	36	20	46	47	21	49	24	30	13	14	46	17	10	30	12	27	35	36	13	18	10	49	15	35	37	44	25	45	45	25	32	42	42	36	21	27	44	30	25	29	24	31	27	48	12	40	48	30	17	21	34	46	18	14	47	34	23	45	25	30	37	38
23	36	27	27	39	36	17	15	43	41	19	29	42	23	19	43	50	42	44	36	27	47	19	19	42	39	32	14	22	22	33	28	22	28	49	26	48	33	30	14	45	27	37	20	14	40	39	24	27	26	45	29	45	21	24	36	41	23	37	50	14	35	27	25	24	22	40	47	13	28	11	12	20	31	18	33	46	45	43	11	31	37	25	42	19	11	43	21	34	34	17	46	36	37	39	36	45	48	34	14
1 5   
1.5 10
1
1.5
27	44	12	33	12	4	12	42	7	3	43	50	14	6	13	38	3	1	25	31	10	15	45	7	3	49	20	50	36	50	7	18	20	6	43	14	44	16	38	2	26	44	5	26	28	15	26	27	29	49	20	16	13	8	23	31	10	14	22	25	50	34	43	26	27	31	48	43	6	25	27	39	26	37	13	29	28	36	6	49	7	46	50	17	3	12	29	48	10	41	20	41	33	31	42	35	11	5	33	39
0	12	21	23	41	37	35	16	2	42	11	23	49	3	42	40	6	10	21	4	10	28	29	34	17	2	8	25	30	29	41	9	18	48	16	22	25	13	35	28	37	3	2	7	3	7	46	18	41	48	39	49	15	5	20	1	21	4	38	47	42	33	32	35	48	16	16	48	11	13	29	21	21	13	12	3	47	50	3	17	5	28	21	24	40	2	10	34	14	49	25	27	45	2	5	44	7	49	16	25
10	0	33	3	37	7	1	49	31	47	27	26	45	19	2	44	46	35	34	6	41	50	40	25	46	38	46	16	9	26	46	18	32	43	48	23	27	49	45	18	8	30	50	17	16	36	50	48	16	45	5	14	41	42	16	28	24	26	14	8	5	49	1	4	8	14	37	48	14	4	25	22	11	30	30	41	50	14	42	34	14	23	29	28	35	35	18	33	5	3	2	17	11	12	39	12	6	11	16	34
7	22	0	17	13	1	42	39	35	43	3	48	48	36	9	26	47	8	25	45	35	44	41	16	48	5	14	49	44	12	42	30	29	4	1	41	38	36	39	14	22	13	25	5	11	42	20	23	37	45	34	12	15	46	27	27	24	14	12	24	21	11	21	31	26	3	23	32	28	47	34	10	19	18	19	26	26	13	21	26	30	17	8	42	18	27	44	1	41	27	2	20	23	30	12	7	8	15	31	26
46	30	8	0	21	3	31	23	15	45	39	34	41	30	27	39	26	38	30	3	2	14	25	50	36	40	3	5	14	40	19	16	29	24	45	9	30	44	36	18	33	21	21	40	10	9	25	21	14	49	22	5	14	29	13	45	11	35	19	19	45	28	47	38	5	48	3	37	15	30	35	46	30	5	26	6	12	22	18	18	3	35	14	2	25	16	40	2	16	2	31	30	12	32	13	48	5	18	15	12
18	48	32	34	0	22	37	8	6	23	37	41	48	38	30	2	34	47	6	18	49	47	14	17	38	39	27	16	6	39	45	11	4	45	5	35	3	4	35	46	20	4	11	1	35	27	1	49	34	34	8	21	29	20	4	43	31	40	43	20	47	31	19	43	6	25	28	16	19	3	2	1	17	30	45	9	24	9	24	25	45	40	18	18	50	18	8	43	3	48	31	15	12	12	20	47	22	41	10	13
10	8	27	49	14	0	49	6	22	24	6	14	24	13	11	23	46	46	37	37	50	26	34	50	37	44	42	27	6	24	11	46	16	5	37	40	17	18	22	11	44	42	37	28	4	37	29	5	27	38	2	11	13	28	3	47	45	4	19	20	15	7	14	20	21	7	19	5	25	6	5	25	10	42	48	24	47	7	44	30	22	47	40	9	19	42	36	31	2	9	2	21	24	28	26	42	50	32	2	14
16	21	37	12	34	26	0	1	12	21	2	36	34	44	47	30	10	19	4	19	11	25	28	49	32	7	25	1	31	38	16	24	18	5	15	17	48	16	47	49	2	13	24	8	29	19	25	15	40	23	38	49	10	37	21	21	16	32	6	28	47	8	28	19	14	48	30	26	8	40	44	41	42	35	14	11	16	46	7	49	50	35	24	11	13	34	46	36	13	38	31	29	45	37	14	24	18	38	5	34
39	49	12	28	15	22	37	0	44	40	36	25	28	36	17	1	26	30	25	45	35	45	4	35	10	12	21	7	38	9	20	24	47	18	22	43	35	36	43	50	50	31	30	38	25	37	5	44	1	11	14	2	6	4	8	5	19	18	48	43	27	5	46	26	16	42	38	41	35	49	41	28	16	48	17	29	45	34	47	33	22	8	48	5	9	42	26	4	23	36	25	40	18	42	11	9	50	25	16	5
28	46	28	33	15	46	8	5	0	15	20	15	48	40	3	12	6	21	20	47	7	4	17	3	10	21	31	47	38	48	46	6	34	25	47	26	27	2	43	47	2	26	15	38	44	7	19	36	12	26	50	40	3	47	39	42	20	41	4	4	31	23	10	46	46	43	4	39	15	13	1	25	38	40	35	31	44	6	50	39	13	4	23	19	36	33	48	11	10	32	16	47	47	12	9	48	26	43	35	5
41	16	3	15	46	4	22	10	43	0	22	8	15	22	10	49	28	16	8	6	23	28	22	3	46	2	40	3	29	48	45	17	44	45	7	38	25	32	30	42	1	14	29	17	11	1	39	19	43	6	31	40	45	48	8	5	38	9	18	9	12	10	16	23	11	9	9	47	6	34	11	23	9	50	35	49	39	11	20	15	37	31	6	48	5	4	18	15	49	5	18	6	14	50	41	2	24	8	10	28
43	43	49	27	27	50	17	7	16	36	0	15	1	13	47	26	3	37	30	50	30	50	28	45	23	15	46	24	12	32	1	31	42	26	25	40	28	44	19	20	2	35	49	5	30	33	43	41	19	38	29	18	19	16	15	36	30	11	25	28	45	3	23	7	6	5	21	12	31	41	8	16	42	19	18	12	50	39	3	42	4	32	9	49	45	30	35	18	34	3	6	27	32	46	36	1	34	27	32	30
20	34	42	23	46	46	16	1	23	24	32	0	17	30	41	5	50	28	38	36	46	12	35	4	4	1	10	10	6	49	32	29	1	34	29	9	36	24	15	9	5	41	1	44	25	33	20	1	25	49	30	6	38	36	10	18	41	37	20	29	21	48	41	38	32	4	47	8	28	36	33	38	21	48	36	10	42	22	15	9	40	3	16	2	13	49	12	23	25	2	50	49	39	26	37	31	27	29	15	27
15	13	31	45	23	7	39	5	3	44	11	15	0	27	15	50	7	6	40	29	14	10	40	5	50	28	2	44	31	36	33	28	4	36	3	29	1	46	19	36	30	6	20	13	16	40	30	15	6	12	8	30	46	46	10	14	2	17	29	16	12	25	5	1	40	32	22	34	36	2	45	38	43	41	31	33	21	36	48	30	24	40	10	5	4	24	26	8	14	48	16	25	4	31	36	23	6	23	32	23
22	9	45	16	20	45	22	44	21	9	43	44	43	0	18	27	38	44	24	20	44	30	32	23	35	27	43	1	34	35	39	11	23	25	25	43	47	41	31	17	36	5	39	41	46	7	34	31	24	48	17	20	40	18	13	17	17	3	41	30	5	21	1	46	41	16	17	35	36	34	15	26	50	48	18	29	14	21	17	28	48	33	26	35	11	41	3	49	8	16	27	45	45	10	32	13	9	35	45	4
48	1	26	12	9	11	27	40	44	19	12	5	45	43	0	22	36	50	8	11	22	6	42	46	44	33	31	39	46	7	21	18	37	4	28	31	2	6	18	45	22	44	28	18	18	31	36	3	33	18	5	37	13	13	50	27	27	16	20	28	26	7	43	15	34	30	34	42	4	36	6	8	5	3	1	20	16	26	36	4	7	15	28	1	14	44	25	35	26	25	24	50	29	46	31	2	32	42	40	7
35	4	29	29	7	2	48	30	16	42	28	32	35	13	15	0	34	18	43	44	35	7	7	13	39	22	9	30	20	50	17	45	21	24	47	42	47	25	2	26	13	26	3	1	14	29	29	17	35	27	37	29	30	2	50	47	35	20	11	46	22	25	3	1	36	50	48	22	35	14	29	30	38	14	22	38	49	2	44	1	1	44	32	9	7	26	29	36	16	14	36	35	39	36	1	11	20	14	15	26
24	40	15	30	32	47	8	4	45	7	41	31	19	26	5	27	0	36	50	49	22	43	45	43	47	17	14	32	42	9	37	31	42	16	12	42	40	13	32	43	7	43	36	1	23	8	43	20	9	8	35	9	1	24	1	2	48	23	25	34	38	37	26	5	21	19	41	38	34	50	9	13	16	5	24	9	41	3	5	31	48	3	30	17	30	6	4	12	42	39	36	42	23	36	44	50	24	8	13	48
36	16	7	30	46	27	41	44	34	14	40	5	21	4	46	43	39	0	24	18	3	41	39	42	9	46	44	26	15	1	15	31	23	19	42	20	30	35	47	27	28	5	24	2	27	15	17	2	3	49	43	26	42	3	11	43	38	41	14	50	13	49	25	43	10	19	28	26	29	44	32	41	40	6	42	46	47	21	22	11	2	44	18	50	24	24	47	16	31	17	50	8	22	28	27	12	32	50	30	5
45	17	8	5	6	27	38	18	12	44	8	15	40	48	40	17	34	29	0	2	8	46	36	9	5	10	31	43	22	23	10	2	37	30	1	1	46	8	41	40	21	18	43	43	47	33	7	29	42	11	14	33	49	50	12	41	5	1	34	36	43	8	48	41	8	23	22	50	37	12	14	2	9	2	14	35	1	16	8	24	5	8	1	23	17	9	8	23	17	25	2	33	21	27	14	10	9	49	39	19
7	46	48	49	14	22	28	8	39	32	15	42	33	11	5	17	6	10	42	0	45	23	44	23	14	19	35	9	2	46	44	4	28	14	16	20	14	2	31	33	37	44	12	49	7	31	18	21	2	50	38	36	38	19	24	31	45	16	22	22	8	21	10	16	5	2	18	14	10	18	7	15	1	24	4	47	5	31	10	32	16	14	18	45	2	45	48	37	29	29	5	2	29	32	12	33	6	46	26	1
24	39	30	33	23	48	7	8	20	14	7	25	13	17	35	38	16	11	17	28	0	10	6	33	12	1	30	13	18	22	24	49	11	3	37	36	9	11	31	41	27	9	27	48	6	48	22	47	49	21	46	37	41	24	27	36	16	24	11	48	44	35	48	9	5	41	6	39	39	46	5	29	8	9	8	22	23	1	10	34	38	12	1	49	17	25	8	14	5	42	21	50	26	3	6	31	23	31	46	25
21	25	22	39	31	36	8	7	32	28	8	37	43	10	34	16	37	21	12	1	2	0	42	4	15	28	19	15	36	47	22	28	15	45	18	28	45	44	24	38	35	14	7	28	45	2	43	7	32	9	21	16	43	16	31	5	43	24	37	33	20	22	20	26	31	6	19	19	41	24	18	37	8	12	7	31	42	49	43	37	49	50	42	49	20	48	49	39	38	44	40	11	25	36	48	1	36	42	25	7
4	47	2	29	28	47	35	22	50	43	19	18	19	33	38	6	47	35	43	11	23	29	0	33	8	22	38	29	26	50	28	44	5	28	27	38	4	30	26	20	46	19	15	45	20	14	39	2	38	10	46	39	31	46	16	27	11	22	7	38	12	9	22	20	13	9	29	11	10	9	37	19	28	2	44	48	9	40	16	50	33	44	38	46	1	22	20	26	13	2	9	47	20	24	33	9	20	25	33	23
10	38	45	6	16	10	38	37	5	50	37	43	36	42	12	9	1	7	50	31	5	19	1	0	1	2	47	29	37	49	28	31	40	45	46	3	17	48	1	5	28	27	45	24	14	21	26	39	50	36	44	8	35	26	9	9	16	24	47	42	22	32	16	26	44	26	3	22	19	25	25	31	34	10	21	21	24	44	30	47	24	45	1	9	2	23	21	23	36	20	35	44	7	50	3	15	26	43	37	35
