6
5
2	5	5	2	5
2	3	5	4	1
5	4	5	4	2
4	4	2	3	5
1	4	5	4	2
4	4	2	4	2
33	32	15	32	12	42	26	43	40	31	35	45	22	45	48	45	13	45	27	12
33	38	27	26	19	41	35	48	35	42	31	28	15	27	35	22	43	43	28	49
28	28	37	24	48	32	25	38	39	47	31	36	20	23	37	40	48	41	49	25
43	43	16	41	35	36	32	41	44	32	16	14	49	33	48	27	39	31	49	15
48	46	18	20	43	25	18	26	15	23	12	37	45	23	41	27	34	39	13	45
1 5   
1.5 10
1
1.5
50	10	12	31	13	31	17	10	35	18	14	36	44	18	34	36	39	1	16	13
0	9	9	18	26	50	30	3	40	42	10	49	45	41	2	24	22	45	50	43
19	0	40	7	48	27	32	30	16	31	41	36	6	12	17	25	5	22	37	44
35	37	0	15	23	42	33	8	32	1	46	3	30	28	9	38	40	6	30	41
33	29	38	0	49	31	21	8	32	27	28	31	50	4	11	5	43	35	38	27
30	39	15	26	0	6	20	16	21	11	5	10	34	28	14	41	47	19	37	37
28	10	50	21	2	0	2	5	40	32	32	31	15	16	44	44	5	13	38	27
22	42	31	7	44	44	0	38	50	39	45	38	50	34	5	21	39	39	45	30
1	4	41	4	45	50	29	0	11	48	14	10	9	36	22	20	11	18	13	23
4	7	40	15	48	47	17	32	0	39	23	37	20	19	20	27	30	36	4	3
4	16	25	28	40	14	37	29	15	0	33	22	43	44	36	38	27	14	5	43
36	48	12	23	42	29	46	30	24	8	0	50	9	37	3	29	44	42	29	25
16	44	6	12	42	29	16	42	32	27	22	0	23	5	15	43	44	26	28	9
11	44	9	36	37	43	16	10	10	48	4	32	0	30	5	44	1	16	35	8
5	15	44	2	42	39	34	30	26	29	1	30	9	0	50	12	39	36	35	50
50	34	25	9	1	5	30	27	29	34	48	9	5	13	0	39	39	47	4	40
24	37	6	8	34	50	43	20	32	47	40	19	14	32	19	0	33	31	24	36
38	34	10	8	43	50	20	23	13	10	32	6	24	29	39	35	0	19	50	42
19	3	48	28	2	33	40	38	16	24	25	38	43	5	23	24	49	0	37	11
20	15	28	18	45	44	7	2	34	17	10	31	41	4	8	9	36	50	0	31
23	36	29	26	15	42	24	31	42	28	10	14	20	18	33	15	14	19	43	0
24	45	23	2	29	27	40	39	23	14	22	42	16	12	19	35	2	37	41	42
0	32	20	34	28	10	10	14	29	33	28	23	33	13	15	3	49	15	17	22
6	0	47	6	9	31	8	46	36	13	7	39	13	18	11	11	5	29	9	23
18	7	0	26	17	4	49	3	31	31	20	5	50	42	16	32	33	49	30	14
23	1	41	0	47	19	16	40	42	48	2	23	45	12	25	3	39	6	31	25
16	13	16	36	0	3	7	3	8	30	32	30	46	39	43	23	14	1	17	42
32	46	27	7	31	0	33	11	25	5	25	18	24	9	30	5	37	50	7	1
35	5	2	13	11	37	0	44	22	12	28	44	19	39	11	21	29	47	22	9
48	26	17	6	2	2	2	0	49	18	26	29	4	2	50	41	11	1	29	9
27	28	7	42	18	29	6	1	0	15	9	19	45	7	16	28	7	25	6	32
7	45	47	17	50	20	31	6	25	0	46	32	45	38	31	30	2	36	44	38
12	8	15	39	16	47	20	50	17	9	0	13	46	42	31	47	43	19	43	32
43	29	48	29	11	43	29	44	45	35	7	0	42	35	29	14	7	11	44	19
23	50	39	47	14	7	9	19	11	32	20	19	0	17	49	42	43	29	32	1
24	18	3	46	7	12	15	5	27	21	49	29	12	0	21	28	21	41	41	1
44	46	24	28	19	41	37	46	28	48	50	30	4	9	0	36	11	17	40	48
46	27	8	19	9	47	2	38	1	32	15	7	49	18	11	0	43	33	47	14
3	45	46	1	45	14	30	36	20	44	32	43	22	27	17	4	0	16	11	24
29	49	44	25	13	38	1	42	40	36	47	30	26	18	42	33	10	0	48	47
49	13	36	26	2	44	36	19	10	9	18	43	39	45	17	23	46	35	0	45
3	27	14	26	32	11	17	45	9	5	42	47	44	28	36	21	7	31	23	0
23	48	43	11	37	36	25	13	43	49	6	19	18	8	45	36	39	11	45	45
0	37	17	45	9	16	13	43	2	20	16	45	25	14	5	22	10	6	47	5
42	0	12	18	16	18	19	34	34	9	19	26	37	43	40	35	4	49	7	13
40	10	0	48	45	34	24	43	37	50	48	25	5	15	40	10	38	5	42	37
4	28	18	0	38	16	9	9	50	46	16	4	13	32	19	34	46	15	24	4
46	46	3	16	0	7	15	27	3	46	48	31	39	36	33	12	15	24	4	13
43	35	39	10	50	0	10	12	3	41	30	30	3	8	49	23	11	8	37	14
17	25	11	21	33	21	0	22	11	20	41	16	18	2	24	10	31	34	27	34
41	27	17	48	13	42	11	0	50	2	15	45	25	8	40	42	13	34	27	34
33	24	47	30	12	17	33	42	0	39	9	25	33	45	12	8	35	49	47	48
44	7	28	6	46	2	16	13	1	0	39	17	48	4	48	35	50	48	24	23
5	18	49	49	26	17	10	19	24	1	0	2	32	13	10	31	15	19	25	5
45	39	7	36	34	32	50	9	15	50	38	0	11	5	7	28	36	32	50	8
37	47	22	28	45	36	30	6	20	14	47	17	0	37	14	46	43	1	6	41
41	23	28	34	28	4	26	49	13	15	17	23	37	0	20	27	41	50	46	5
13	21	2	50	36	45	27	10	22	30	10	28	28	36	0	28	16	39	37	39
10	30	12	40	29	20	6	17	1	44	29	3	14	13	40	0	50	5	29	24
25	8	11	33	15	32	33	28	33	14	13	4	45	21	28	22	0	8	14	10
5	42	8	2	29	48	8	41	23	34	24	47	48	43	7	35	26	0	25	50
41	27	2	11	3	41	27	25	34	20	8	13	6	1	13	43	17	16	0	44
32	27	43	14	39	47	35	41	32	24	20	44	5	43	39	6	11	30	46	0
36	41	21	28	36	40	12	33	1	9	5	33	34	7	29	10	21	4	14	42
0	10	31	40	27	23	43	3	23	13	45	38	4	13	31	24	18	48	10	21
13	0	31	41	14	37	50	20	25	6	18	18	31	26	41	11	32	17	20	17
25	48	0	15	33	12	36	7	21	18	20	30	36	24	49	3	36	10	41	30
50	30	43	0	41	35	34	36	41	32	15	38	8	47	39	20	34	31	28	47
4	21	26	18	0	33	29	32	22	19	48	26	43	9	8	9	15	13	6	26
9	40	14	26	37	0	33	26	50	37	28	23	13	28	50	21	22	30	49	22
36	18	9	46	2	43	0	26	24	7	1	7	49	19	17	16	16	8	10	34
11	29	37	47	39	20	4	0	28	23	38	17	1	19	26	43	40	39	31	43
8	23	38	30	7	3	15	21	0	19	47	26	44	46	5	28	13	45	17	48
43	24	37	11	5	25	40	47	21	0	25	36	25	10	26	19	31	46	39	38
19	10	22	11	19	35	5	1	24	34	0	14	1	47	37	13	33	27	30	23
44	45	47	40	19	29	4	21	38	42	15	0	2	48	33	31	36	1	31	19
37	13	47	9	6	16	21	24	15	36	33	42	0	19	42	34	2	12	46	3
33	42	29	14	47	17	12	13	32	32	42	28	23	0	9	40	13	5	15	12
33	10	40	21	20	48	13	17	1	4	13	17	2	43	0	28	22	7	24	28
18	9	11	18	28	23	41	10	18	19	47	40	32	34	22	0	10	5	13	43
14	20	27	42	8	16	10	36	6	33	45	45	25	3	30	14	0	24	28	7
32	3	22	15	18	8	34	39	3	34	43	41	22	39	2	43	37	0	31	17
27	50	14	31	2	23	1	3	12	8	6	28	41	8	6	20	17	27	0	2
43	12	39	26	19	15	26	23	7	48	26	45	3	15	40	12	30	14	29	0
18	24	25	15	6	40	44	2	34	50	49	15	10	29	29	43	19	43	17	47
0	43	39	20	18	28	47	18	38	37	40	9	27	43	3	35	2	26	40	26
3	0	44	16	47	24	36	45	39	23	6	37	24	3	14	33	34	49	3	24
19	42	0	15	10	50	24	25	13	1	15	18	42	16	31	36	9	23	20	35
2	40	25	0	43	17	46	43	29	1	6	26	35	11	10	44	35	12	28	25
4	38	45	47	0	7	16	7	19	39	45	44	21	12	2	7	15	20	48	26
27	4	46	9	16	0	43	38	19	29	22	27	14	12	34	16	46	48	27	28
16	23	30	38	7	39	0	18	21	43	13	31	31	10	6	40	36	50	33	5
26	13	37	35	47	3	8	0	9	37	24	25	20	25	44	9	2	21	18	50
36	23	50	50	17	33	11	44	0	4	19	17	34	43	23	10	26	9	33	49
21	27	28	10	3	12	35	22	16	0	35	41	29	36	27	48	33	19	23	8
29	50	29	21	9	6	5	46	27	10	0	18	40	13	19	39	8	45	2	1
29	1	4	38	32	1	23	20	36	12	36	0	9	7	35	43	12	38	43	34
30	32	46	1	30	2	47	29	33	18	36	4	0	50	34	2	29	14	4	50
6	20	35	23	8	12	13	14	45	10	24	22	18	0	36	9	7	41	20	6
6	50	16	43	42	25	41	49	3	10	23	20	2	35	0	45	1	34	38	45
4	40	10	43	32	23	5	24	42	12	7	23	28	10	13	0	30	40	15	36
46	12	20	16	8	8	42	40	35	34	9	41	13	12	34	27	0	18	45	10
47	11	26	8	46	19	35	41	5	32	47	49	36	33	20	40	33	0	21	41
42	28	50	24	37	50	8	35	27	4	16	25	15	4	14	46	24	14	0	6
40	12	27	46	5	14	16	43	34	36	42	7	32	16	28	4	25	30	24	0
