6
8
5	1	5	4	2	4	5	4
1	2	1	1	2	1	1	2
1	4	3	1	5	1	4	1
2	4	2	5	5	3	3	4
2	3	2	5	4	5	2	1
4	4	5	1	3	2	2	1
49	40	30	11	14	22	45	32	23	15	41	34	42	42	28	42	46	15	33	36	36	15	15	42	36	20	28	43	13	13	48	21	41	20	16	40	17	29	43	47	24	16	38	24	26	18	44	21	36	18	29	12	40	45	36	40	12	11	18	42	48	42	35	42	26	27	12	14	44	40	44	24	24	12	30	20	46	45	37	23	19	11	18	11	41	45	27	16	15	44	25	15	10	36	17	14	12	18	25	40
19	16	31	30	23	20	34	29	41	26	29	14	19	50	33	48	31	34	31	31	47	19	46	36	49	47	27	48	30	10	43	22	17	13	24	43	32	17	21	12	39	36	41	47	20	11	34	33	25	48	13	24	26	19	21	12	11	29	42	47	11	44	25	41	43	47	12	34	20	46	13	21	42	35	14	45	11	12	47	38	12	26	21	24	21	39	17	23	21	34	33	22	25	43	12	12	48	48	32	23
35	50	29	35	35	18	15	35	40	38	34	29	26	18	15	15	13	35	32	34	49	39	32	50	43	36	36	35	31	23	34	36	14	31	38	18	24	40	12	17	49	46	41	19	20	12	26	17	50	11	30	26	49	43	31	21	17	34	47	19	40	13	33	13	25	29	20	30	37	19	47	23	47	15	16	23	27	24	41	35	35	45	26	49	26	49	28	13	21	43	26	28	47	23	25	38	44	30	31	27
45	21	43	25	29	45	33	11	17	31	17	13	39	29	24	29	26	30	34	39	46	46	13	16	32	47	21	25	17	33	17	39	31	18	24	22	42	10	13	14	12	16	50	14	37	30	40	11	35	45	26	18	26	42	26	50	45	24	33	19	19	33	36	19	48	40	18	34	15	40	19	49	30	50	11	45	20	40	25	29	13	31	13	20	44	30	35	42	35	46	41	45	43	41	10	33	18	21	15	19
16	47	46	30	29	33	36	40	37	47	21	39	26	26	36	20	46	47	21	49	24	30	13	14	46	17	10	30	12	27	35	36	13	18	10	49	15	35	37	44	25	45	45	25	32	42	42	36	21	27	44	30	25	29	24	31	27	48	12	40	48	30	17	21	34	46	18	14	47	34	23	45	25	30	37	38	27	16	15	23	31	27	21	21	38	31	15	24	14	37	29	30	13	47	32	43	25	16	17	50
42	39	32	14	22	22	33	28	22	28	49	26	48	33	30	14	45	27	37	20	14	40	39	24	27	26	45	29	45	21	24	36	41	23	37	50	14	35	27	25	24	22	40	47	13	28	11	12	20	31	18	33	46	45	43	11	31	37	25	42	19	11	43	21	34	34	17	46	36	37	39	36	45	48	34	14	45	39	19	17	17	37	49	40	26	36	46	25	20	38	42	39	40	17	29	21	17	33	35	39
49	14	45	38	19	33	26	16	44	47	33	21	48	18	29	43	49	13	11	18	38	42	19	17	17	35	36	15	25	21	34	19	45	31	32	29	42	12	49	26	27	17	49	22	37	44	12	35	45	46	20	38	35	46	40	35	49	41	27	42	42	26	46	45	15	26	27	26	46	19	15	23	40	22	33	15	20	48	38	28	38	20	32	34	17	27	23	21	31	37	36	10	33	32	13	43	26	35	11	45
41	15	49	10	37	34	12	50	49	21	16	31	39	21	19	21	31	25	27	49	35	30	28	21	21	28	19	14	46	15	49	50	44	14	19	46	44	34	29	13	49	38	18	25	21	31	50	30	18	39	30	17	34	35	14	47	29	39	49	11	44	18	15	36	14	12	38	48	41	19	38	21	37	22	27	25	24	17	15	38	26	44	33	28	16	37	11	35	37	38	29	36	36	37	11	36	45	27	47	27
1 5   
1.5 10
1
1.5
