4
8
2	2	3	4	3	3	5	4
4	5	3	4	4	2	1	3
2	4	5	3	4	5	5	2
2	4	2	1	4	2	3	2
11	22	46	35	49	40	21	42	29	48	47	33	45	18	21	35	37	32	49	37
32	15	41	21	18	11	10	14	32	16	26	37	50	30	15	15	17	20	32	44
46	15	17	11	43	48	34	46	27	46	20	35	24	17	46	49	21	33	10	43
42	18	41	35	21	42	37	10	26	33	23	28	23	36	14	50	38	50	50	11
28	25	42	21	47	11	32	34	36	10	35	38	20	30	25	14	15	30	39	48
33	26	34	34	13	36	22	22	33	38	25	32	41	34	46	25	44	20	39	29
22	45	47	41	37	39	37	16	16	49	35	22	42	49	21	38	29	19	27	10
21	31	38	30	42	50	48	17	22	32	29	32	31	46	19	28	44	36	19	31
1 5   
1.5 10
1
1.5
27	10	25	20	41	40	41	2	24	12	17	31	23	20	26	18	30	41	50	50
0	26	29	36	3	36	7	13	22	10	26	48	17	47	8	38	9	36	44	46
17	0	43	13	15	20	24	28	24	32	21	8	41	34	19	10	33	10	21	27
38	49	0	29	31	44	21	27	41	9	44	22	10	38	16	20	27	18	23	11
31	19	29	0	29	50	33	42	15	36	33	1	12	11	10	33	13	3	1	6
38	6	28	48	0	1	30	40	11	25	44	37	21	43	46	26	38	48	24	47
34	25	26	4	24	0	39	28	31	41	46	22	46	38	41	21	10	11	21	22
34	48	37	22	2	49	0	27	50	14	40	27	3	46	18	28	42	1	26	7
1	25	14	21	15	10	12	0	7	37	35	13	13	40	46	18	36	29	20	50
49	48	1	6	45	13	31	45	0	36	43	34	35	42	28	25	35	36	33	25
48	14	40	10	13	21	44	34	47	0	36	5	44	3	32	29	4	5	36	9
28	33	40	3	28	38	40	19	45	13	0	29	1	28	20	43	20	26	6	41
3	48	17	34	10	43	46	17	4	33	22	0	15	37	8	36	17	35	40	24
50	25	27	23	30	26	8	17	43	31	46	40	0	1	19	13	39	9	32	47
12	19	14	18	4	34	45	46	22	6	28	33	1	0	31	37	46	5	32	48
43	8	50	26	50	2	9	21	41	40	16	37	19	49	0	8	27	1	38	20
37	10	22	43	14	42	50	48	6	12	47	18	30	23	34	0	13	37	2	16
34	49	27	26	31	41	47	48	48	27	11	29	8	19	48	19	0	8	9	3
12	48	42	38	23	20	43	3	47	19	50	18	16	48	35	1	44	0	28	29
1	30	15	50	8	28	13	30	26	27	37	16	1	25	42	9	6	1	0	38
44	5	36	21	12	28	21	43	44	25	22	9	29	13	31	14	35	29	31	0
19	40	8	39	38	7	32	14	34	3	11	13	35	24	15	46	50	24	7	30
0	13	50	43	5	10	16	50	36	49	50	24	27	32	39	41	8	44	32	20
25	0	28	1	30	15	18	29	15	30	9	20	41	6	42	28	38	27	32	6
15	47	0	48	19	19	24	9	9	37	14	46	49	41	6	15	7	19	8	31
38	7	14	0	3	24	9	24	24	6	37	5	5	30	45	22	24	6	43	50
31	47	14	20	0	46	12	33	34	50	22	19	32	29	14	27	50	13	41	24
14	7	6	39	6	0	29	23	23	40	14	18	35	5	17	31	26	10	20	18
11	11	25	19	39	12	0	19	28	36	4	24	23	38	12	45	28	22	15	10
18	10	3	41	31	32	3	0	39	23	19	9	3	25	48	45	12	7	29	22
22	39	38	43	2	29	29	15	0	27	17	15	28	3	33	1	45	39	30	9
47	32	25	28	43	7	8	26	17	0	15	5	10	40	39	33	15	16	30	15
12	18	25	28	1	18	46	20	18	26	0	24	48	47	17	16	32	28	5	48
40	24	41	13	3	34	47	28	4	12	31	0	42	20	49	3	40	10	50	12
24	26	28	27	8	2	8	25	14	29	2	48	0	41	34	42	45	28	11	22
23	29	12	5	46	29	19	35	31	49	48	15	37	0	18	42	49	40	32	6
33	13	40	45	16	39	28	31	41	26	35	34	50	11	0	16	1	5	11	22
3	26	2	42	46	21	23	18	11	25	21	6	44	32	28	0	9	27	33	30
41	49	29	22	43	6	9	11	30	31	2	5	28	29	7	43	0	31	30	47
46	28	25	19	28	47	4	35	33	32	11	38	11	40	38	7	30	0	40	17
45	22	49	9	6	28	46	46	32	23	8	38	38	38	3	28	22	45	0	3
10	14	37	12	49	23	6	44	20	50	42	12	8	39	15	4	42	28	32	0
44	20	49	36	6	30	20	32	49	50	30	44	5	5	18	21	15	19	11	11
0	18	26	3	46	21	6	17	42	31	40	50	16	6	33	13	44	35	47	5
24	0	2	45	18	45	23	1	29	46	9	19	1	20	7	30	4	37	23	21
30	35	0	38	27	24	50	50	39	11	32	29	50	5	22	37	5	34	24	48
47	24	42	0	14	39	20	38	12	42	44	18	27	29	38	23	3	17	6	3
3	24	38	44	0	33	9	47	50	40	7	26	45	41	18	25	34	3	44	37
15	23	17	28	40	0	41	26	12	2	50	16	28	17	21	48	23	6	36	27
39	5	28	33	7	17	0	16	29	14	5	42	21	34	20	38	16	24	20	24
15	16	31	44	14	40	21	0	16	16	8	25	15	14	46	47	47	11	26	13
24	4	15	23	36	21	20	29	0	3	2	26	38	44	37	22	11	44	7	42
7	46	31	23	43	10	43	24	41	0	1	29	35	44	25	8	22	28	37	15
2	8	44	43	22	9	7	32	32	28	0	38	50	49	35	27	23	17	46	40
16	28	28	35	16	9	8	50	44	48	46	0	10	18	9	37	49	31	40	41
10	20	1	14	24	35	39	48	21	31	18	41	0	13	5	15	39	27	13	34
5	3	43	39	43	2	32	36	33	27	49	2	36	0	14	13	15	40	31	31
35	21	15	9	22	33	31	23	43	36	10	18	14	29	0	40	49	3	22	29
46	26	44	9	10	15	45	41	45	36	24	47	40	26	48	0	10	27	32	18
10	4	1	22	32	11	16	16	17	47	23	37	11	47	27	33	0	35	2	37
9	40	42	21	3	34	35	32	13	26	8	47	47	43	44	30	40	0	11	27
10	36	31	41	39	43	30	41	13	16	26	5	2	32	22	26	31	33	0	31
44	48	13	50	31	47	18	46	42	17	44	7	30	11	5	24	45	46	31	0
23	19	3	26	4	10	8	45	50	43	6	1	4	12	30	27	21	10	22	24
0	30	14	34	32	3	3	46	40	45	17	18	11	46	36	50	41	41	24	27
8	0	32	16	45	49	48	28	19	15	5	5	28	46	16	23	8	49	35	50
2	36	0	22	40	23	22	20	27	41	23	10	32	12	32	36	32	47	36	17
21	37	19	0	28	12	8	10	40	27	45	45	28	40	32	46	16	36	27	42
13	4	28	4	0	45	4	46	21	17	34	17	25	7	35	20	12	44	33	36
31	5	10	42	37	0	7	44	38	42	3	23	29	21	39	6	3	9	48	12
31	19	41	7	28	8	0	37	13	45	4	2	41	7	34	22	44	27	25	40
23	18	11	47	7	45	6	0	34	10	6	48	37	30	18	39	13	20	27	31
35	19	42	36	21	30	34	22	0	2	12	7	33	50	24	24	11	29	42	41
46	25	22	21	47	34	23	21	22	0	24	25	28	8	16	28	26	3	31	2
19	23	46	14	15	9	3	26	34	44	0	9	40	48	11	32	11	47	40	33
42	33	27	40	46	27	4	38	27	2	5	0	32	44	3	20	26	47	13	23
21	23	11	20	19	26	30	27	31	7	49	39	0	35	22	10	19	17	24	1
41	29	31	14	29	40	11	40	44	7	5	48	8	0	10	13	28	47	6	32
12	20	39	46	18	8	23	50	25	27	3	23	19	11	0	26	38	5	49	47
26	17	12	11	11	5	2	28	23	15	46	33	2	7	4	0	48	42	19	29
49	34	35	24	46	25	17	34	36	36	20	16	22	46	45	25	0	46	37	43
50	12	36	34	39	32	1	29	24	8	28	20	32	12	41	40	16	0	35	50
29	8	15	13	30	42	2	31	37	30	30	13	26	5	19	48	33	48	0	15
14	15	44	34	12	10	18	41	25	49	3	25	49	14	30	45	21	50	6	0
28	50	38	34	31	18	42	16	40	17	22	16	30	24	21	46	33	32	32	6
0	42	20	22	4	10	12	33	28	35	5	40	21	42	31	6	22	30	11	16
16	0	12	16	11	48	22	32	2	10	32	9	35	25	6	30	24	37	40	33
22	8	0	35	9	2	24	7	6	29	39	32	24	48	26	5	48	7	15	34
4	36	20	0	49	7	47	38	1	15	17	8	13	22	28	4	12	47	3	42
13	28	3	30	0	38	17	25	37	22	19	41	24	22	4	4	21	34	7	24
