6
8
5	5	2	3	2	3	4	3
5	1	1	5	2	2	4	3
4	1	3	1	4	4	3	3
1	2	5	5	4	5	5	5
5	1	5	1	5	4	5	4
5	2	4	2	4	1	1	1
11	37	50	28	31	49	28	10	50	11	18	39	45	30	40	19	16	31	30	23
22	14	14	10	24	34	46	41	10	12	20	39	50	38	35	35	50	29	35	35
38	38	43	20	33	47	14	17	39	26	16	32	35	38	48	45	21	43	25	29
39	19	34	15	24	35	32	25	46	26	27	50	32	48	42	16	47	46	30	29
41	19	29	42	23	19	43	50	42	44	36	27	47	19	19	42	39	32	14	22
48	15	34	30	50	43	34	20	15	33	13	11	46	25	20	49	14	45	38	19
10	39	13	45	46	34	12	45	46	40	46	39	10	34	31	41	15	49	10	37
32	11	41	49	12	31	39	13	46	38	13	49	38	14	49	40	30	11	14	22
1 5   
1.5 10
1
1.5
17	47	44	21	5	16	2	27	43	4	37	12	42	47	48	23	31	13	41	10
0	28	50	13	29	42	1	32	7	26	47	10	34	41	23	12	48	8	47	40
30	0	20	3	4	30	16	22	29	34	22	40	19	15	4	41	8	13	22	17
8	24	0	48	47	44	4	26	3	33	3	7	3	43	26	33	35	3	47	6
23	6	2	0	4	4	20	47	30	38	31	6	17	16	12	25	7	1	12	34
4	20	22	19	0	36	25	42	34	17	31	12	23	29	35	47	26	3	23	29
9	40	19	19	24	0	41	30	31	35	37	3	14	17	27	9	37	33	18	19
29	4	42	37	39	49	0	21	21	41	23	14	9	37	17	14	15	25	35	46
42	33	40	40	11	3	32	0	44	50	40	46	18	12	27	43	2	7	20	3
50	36	46	9	24	20	13	35	0	37	39	40	29	11	39	38	12	18	35	7
34	39	9	34	6	17	25	32	14	0	24	24	40	1	40	34	20	21	4	5
16	48	45	20	25	43	46	17	45	14	0	8	6	17	31	26	44	49	40	37
22	13	29	26	33	36	22	35	11	19	48	0	21	33	23	9	24	45	47	18
7	33	12	12	50	27	32	14	37	4	48	8	0	44	18	13	42	4	26	9
22	36	1	35	46	33	32	32	48	20	28	6	13	0	45	32	24	47	12	43
29	34	46	49	6	34	28	32	46	3	15	48	39	47	0	27	35	48	7	20
30	27	17	34	19	10	18	6	9	21	46	23	15	50	37	0	41	20	39	41
46	25	24	11	22	46	7	17	17	13	43	17	39	20	47	9	0	29	38	12
31	22	40	42	17	36	8	22	19	42	49	38	6	32	16	3	18	0	11	50
14	1	30	47	36	21	19	19	31	42	31	48	29	2	15	25	47	16	0	27
30	2	36	33	23	21	7	22	46	32	4	50	26	31	12	2	6	15	15	0
30	43	3	12	18	14	4	48	18	45	3	14	7	3	16	26	26	9	47	40
