4
5
2	5	5	2	5
2	3	5	4	1
5	4	5	4	2
4	4	2	3	5
31	19	34	18	45	46	16	21	31	41	17	26	25	23	18	33	33	28	26	47	12	30	27	49	23	33	38	27	26	19	41	35	48	35	42	31	28	15	27	35	22	43	43	28	49	37	25	18	49	39
29	33	48	43	12	45	30	33	37	38	28	31	22	30	13	47	29	13	30	43	13	28	19	45	18	28	28	37	24	48	32	25	38	39	47	31	36	20	23	37	40	48	41	49	25	26	16	19	30	41
17	30	11	33	17	14	45	20	28	29	18	24	38	30	24	35	19	34	14	31	29	18	23	27	32	43	43	16	41	35	36	32	41	44	32	16	14	49	33	48	27	39	31	49	15	12	13	16	12	16
36	23	19	30	27	48	10	37	46	45	39	12	14	45	11	50	12	13	45	17	18	24	37	20	39	48	46	18	20	43	25	18	26	15	23	12	37	45	23	41	27	34	39	13	45	15	10	10	17	13
39	33	16	32	26	28	20	49	16	35	39	44	32	10	35	11	36	25	35	17	45	10	14	47	33	32	15	32	12	42	26	43	40	31	35	45	22	45	48	45	13	45	27	12	17	50	50	49	44	24
1 5  
1.5 10
1
1.5
24	15	44	14	27	29	45	30	5	36	9	38	26	7	43	34	37	31	28	50	9	47	18	38	4	44	49	17	24	8	1	37	44	33	29	24	8	17	1	14	21	4	14	40	26	6	49	27	6	49
0	41	31	40	7	9	7	41	5	13	29	16	15	47	15	31	30	7	45	22	42	22	19	20	46	2	43	48	46	45	13	44	23	19	24	2	19	38	46	47	14	43	32	33	34	11	1	9	7	11
24	0	2	31	11	34	38	16	17	39	19	47	12	19	25	4	23	21	29	20	9	24	9	2	8	35	49	26	3	45	14	12	44	30	7	14	25	26	17	43	30	18	2	1	19	24	37	24	50	38
1	28	0	15	26	43	39	31	35	28	38	37	20	4	40	24	12	41	35	30	20	8	32	47	23	22	6	27	7	16	45	31	47	12	47	49	30	11	24	8	8	30	41	10	7	25	1	40	7	15
8	36	10	0	19	13	35	8	11	3	6	6	40	10	24	28	25	41	45	8	39	39	25	35	8	4	33	8	29	6	28	13	50	37	48	4	17	34	40	23	20	21	50	39	48	7	28	30	21	35
36	47	14	19	0	13	4	8	47	35	44	11	43	35	9	21	48	32	5	47	35	19	37	43	27	20	40	46	47	42	23	38	20	33	35	24	40	20	30	8	37	49	34	19	31	37	26	25	22	18
5	41	46	49	41	0	48	43	8	28	20	39	31	49	28	11	40	37	47	29	37	49	42	16	3	9	16	22	27	2	39	8	23	39	27	19	3	45	36	32	17	8	10	16	15	4	33	22	5	29
