4
8
1	5	4	4	1	2	2	2
3	3	5	3	2	4	4	5
3	4	1	2	4	4	3	4
4	1	1	1	4	5	3	1
21	33	11	24	33	39	47	22	43	12	49	13	32	27	31	19	43	10	10	49	11	41	44	24	25	19	32	15	41	21	18	11	10	14	32	16	26	37	50	30	15	15	17	20	32	44	29	41	26	37
44	22	26	36	36	24	44	37	39	30	47	47	34	34	33	28	19	47	15	45	17	31	27	50	29	27	46	15	17	11	43	48	34	46	27	46	20	35	24	17	46	49	21	33	10	43	46	39	37	41
12	39	44	49	10	28	10	48	19	10	43	28	39	28	34	13	12	47	10	44	24	24	33	14	40	26	42	18	41	35	21	42	37	10	26	33	23	28	23	36	14	50	38	50	50	11	30	16	45	19
34	17	50	11	25	41	36	15	34	33	14	11	42	33	37	46	17	16	44	38	21	32	19	14	14	26	28	25	42	21	47	11	32	34	36	10	35	38	20	30	25	14	15	30	39	48	39	20	34	20
25	28	49	36	23	39	26	21	50	31	22	22	47	44	10	18	46	17	30	37	39	18	12	23	39	50	33	26	34	34	13	36	22	22	33	38	25	32	41	34	46	25	44	20	39	29	16	37	19	39
25	49	17	16	31	36	46	14	11	40	44	47	44	27	39	13	45	33	26	17	35	20	48	23	42	40	22	45	47	41	37	39	37	16	16	49	35	22	42	49	21	38	29	19	27	10	10	23	12	16
36	24	22	20	26	24	24	23	23	18	36	37	39	36	22	14	47	26	28	13	26	32	45	27	11	48	21	31	38	30	42	50	48	17	22	32	29	32	31	46	19	28	44	36	19	31	27	14	20	32
43	34	21	22	50	22	26	42	32	37	17	33	11	26	46	27	21	35	43	35	10	50	29	28	42	11	22	46	35	49	40	21	42	29	48	47	33	45	18	21	35	37	32	49	37	49	11	32	36	38
1 5   
1.5 10
1
1.5
25	9	25	29	19	2	47	37	36	24	20	29	6	42	25	30	26	4	10	23	7	46	27	50	27	7	50	41	8	20	19	3	13	24	47	6	18	6	27	12	3	25	34	43	27	25	50	27	27	29
0	21	44	35	20	19	27	21	41	40	14	2	36	16	4	17	48	15	50	11	4	18	40	2	36	42	21	13	46	37	11	29	10	36	42	33	37	4	3	20	37	28	33	15	38	21	48	38	48	1
10	0	35	35	23	7	47	44	20	42	29	27	34	40	39	14	2	1	33	50	32	31	8	17	47	30	4	13	37	23	37	1	45	43	46	21	46	39	47	4	15	22	12	14	8	1	15	24	4	48
28	46	0	18	40	2	32	47	32	42	23	49	21	3	22	48	45	11	7	11	27	9	36	36	35	39	45	9	43	42	25	18	38	44	11	6	28	35	17	6	6	47	15	4	23	34	19	15	28	37
12	2	3	0	11	49	17	9	20	6	43	36	44	36	15	12	37	33	46	11	25	3	27	11	28	27	12	5	1	25	10	35	8	20	42	14	48	4	22	48	1	28	41	10	29	44	43	34	20	19
30	39	32	37	0	33	17	9	16	7	41	21	15	27	32	37	30	46	47	21	36	34	37	14	40	22	39	43	6	13	7	35	37	42	2	6	45	29	47	2	4	49	29	36	8	12	7	13	27	32
18	10	43	49	44	0	36	44	19	15	11	28	24	14	48	15	24	43	10	21	33	14	19	5	43	6	43	15	9	31	11	16	24	42	20	39	17	29	39	22	32	18	34	23	14	49	35	34	23	29
15	46	5	47	24	38	0	25	4	29	30	1	5	22	24	15	22	14	28	2	31	44	28	17	29	20	38	3	11	14	41	46	13	29	20	49	1	12	9	48	49	37	49	1	8	18	23	6	10	7
