6
5
4	5	2	4	3
1	2	5	4	4
1	5	3	4	1
5	5	2	5	3
4	5	2	4	3
5	4	5	1	4
24	33	40	39	15	23	17	28	19	18	41	27	32	46	42	28	10	24	44	36	17	11	17	49	22	23	24	24	36	22	14	19	32	31	47	36	11	32	44	28	26	10	28	14	17	10	33	10	43	37
19	22	39	43	34	17	43	17	24	20	24	40	34	11	34	43	44	40	12	43	28	26	22	11	33	31	28	22	26	37	23	34	12	40	43	17	22	34	39	33	31	39	13	27	46	47	26	44	49	17
24	17	44	21	13	23	43	10	37	10	36	22	21	13	26	31	22	22	34	33	49	44	21	36	36	26	41	47	46	48	42	50	30	18	14	13	47	39	11	44	33	22	46	43	45	47	35	30	45	13
10	40	21	43	41	31	36	42	41	29	36	21	46	11	18	47	50	23	25	22	24	50	24	16	10	50	39	44	24	15	43	11	10	37	22	47	37	42	27	27	34	46	18	19	47	16	10	26	44	35
22	11	45	47	29	22	37	17	21	37	10	46	45	32	20	43	41	21	25	39	34	49	36	20	25	39	36	10	26	21	39	23	33	49	44	28	33	47	34	36	37	19	13	12	21	17	15	28	38	11
1 5  
1.5 10
1
1.5
21	17	18	36	44	46	11	25	33	15	43	40	30	17	35	22	36	11	31	41	33	33	2	8	4	50	28	6	20	29	47	29	15	5	14	8	18	33	29	48	27	6	11	31	33	8	40	19	43	11
0	19	3	34	47	9	47	18	9	31	45	27	28	25	45	25	45	38	11	37	13	30	32	13	19	30	4	39	12	46	11	48	4	18	47	29	24	43	38	29	8	39	1	36	21	44	36	46	27	43
48	0	45	10	31	27	50	48	26	43	7	47	36	30	1	30	16	15	38	16	10	37	11	48	7	23	4	43	31	50	15	37	4	1	10	49	2	41	34	7	14	13	4	47	4	29	18	29	17	43
27	15	0	43	36	42	5	24	16	2	3	8	31	25	1	20	12	14	50	33	25	50	2	11	4	3	17	45	4	46	22	8	40	10	4	49	30	25	27	43	12	18	32	50	41	31	6	4	13	4
32	39	12	0	42	49	3	41	5	31	26	43	17	17	34	25	50	3	25	5	5	18	5	44	17	9	49	14	46	22	32	25	20	33	25	2	44	35	1	28	4	21	23	27	23	18	1	43	13	25
25	1	17	3	0	18	32	32	14	34	44	26	41	35	8	28	27	2	41	13	18	12	4	18	12	46	21	4	46	26	24	45	4	13	26	24	40	19	19	15	35	42	13	26	8	47	28	14	18	46
23	5	30	7	21	0	45	23	10	7	36	28	33	35	17	40	41	24	39	3	49	24	20	39	24	25	6	43	37	14	18	18	28	6	9	6	1	7	6	49	19	3	40	27	16	40	9	16	7	33
8	24	37	31	19	20	0	16	39	20	5	15	26	22	13	2	49	13	2	5	34	17	12	7	34	15	28	30	5	15	28	46	20	21	14	20	7	37	39	48	10	6	18	50	27	34	4	29	19	26
18	8	17	46	46	29	28	0	18	6	48	32	42	22	38	35	48	3	32	11	2	37	46	43	5	28	34	47	16	14	23	22	8	15	49	30	37	36	39	33	1	49	7	47	5	26	27	37	2	43
5	9	48	29	6	25	26	43	0	36	7	17	39	29	17	47	26	37	47	44	31	40	50	42	33	34	5	35	6	25	10	46	28	30	45	29	20	40	5	5	17	5	43	10	24	16	37	30	35	46
26	30	46	22	42	14	24	1	21	0	29	36	9	21	25	1	11	14	17	26	34	1	26	38	3	28	37	20	30	48	45	9	41	10	8	25	34	36	29	2	33	50	12	32	28	40	12	21	23	4
25	49	34	47	36	21	26	19	34	46	0	48	8	38	17	37	31	48	46	9	35	19	25	46	15	49	47	16	3	14	3	13	18	3	7	6	44	43	7	29	41	46	22	1	30	3	6	36	7	18
25	6	21	3	11	27	43	44	8	36	43	0	40	18	3	13	28	26	18	16	4	31	26	35	21	30	19	32	26	39	32	1	27	30	47	46	40	26	12	36	22	43	28	47	25	23	19	2	19	11
18	31	31	50	6	46	49	35	23	18	5	30	0	13	28	36	3	42	27	40	7	8	45	38	26	35	27	3	48	27	24	31	22	30	34	4	43	44	46	35	3	38	45	32	31	17	6	44	6	7
27	47	38	49	18	19	43	23	6	35	21	49	6	0	36	23	17	37	45	4	39	23	5	13	47	1	39	12	16	40	32	31	3	31	24	23	12	30	49	50	38	3	48	35	16	36	43	38	3	46
7	15	26	4	43	38	31	47	29	8	41	44	1	19	0	5	30	34	44	4	36	17	10	16	17	32	43	39	20	49	8	27	2	16	28	21	14	6	32	35	29	49	15	49	23	43	42	14	44	4
