6
8
3	1	2	1	1	2	4	3
5	5	1	4	2	4	3	2
1	2	2	3	4	3	3	5
4	4	5	3	4	4	2	1
3	2	4	5	3	4	5	5
2	2	4	2	1	4	2	3
39	37	41	23	31	26	25	22	22	29	29	33	29	22	17	39	19	34	15	24	35	32	25	46	26	27	50	32	48	42	16	47	46	30	29	33	36	40	37	47	21	39	26	26	36	20	46	47	21	49
16	45	19	10	33	35	23	36	27	27	39	36	17	15	43	41	19	29	42	23	19	43	50	42	44	36	27	47	19	19	42	39	32	14	22	22	33	28	22	28	49	26	48	33	30	14	45	27	37	20
20	34	20	33	31	15	50	34	40	15	18	25	15	13	50	48	15	34	30	50	43	34	20	15	33	13	11	46	25	20	49	14	45	38	19	33	26	16	44	47	33	21	48	18	29	43	49	13	11	18
37	19	39	34	43	43	39	15	12	50	40	44	16	15	47	10	39	13	45	46	34	12	45	46	40	46	39	10	34	31	41	15	49	10	37	34	12	50	49	21	16	31	39	21	19	21	31	25	27	49
23	12	16	36	41	39	13	12	40	32	16	26	14	18	43	32	11	41	49	12	31	39	13	46	38	13	49	38	14	49	40	30	11	14	22	45	32	23	15	41	34	42	42	28	42	46	15	33	36	36
14	20	32	11	34	30	47	48	18	30	41	27	33	28	11	37	50	28	31	49	28	10	50	11	18	39	45	30	40	19	16	31	30	23	20	34	29	41	26	29	14	19	50	33	48	31	34	31	31	47
32	36	38	32	21	25	44	12	39	18	13	16	32	15	22	14	14	10	24	34	46	41	10	12	20	39	50	38	35	35	50	29	35	35	18	15	35	40	38	34	29	26	18	15	15	13	35	32	34	49
26	37	33	43	48	50	15	37	22	46	30	33	37	26	38	38	43	20	33	47	14	17	39	26	16	32	35	38	48	45	21	43	25	29	45	33	11	17	31	17	13	39	29	24	29	26	30	34	39	46
1 5   
1.5 10
1
1.5
27	33	9	21	43	40	49	24	2	44	38	18	38	40	42	34	46	13	8	5	8	1	38	7	24	4	31	31	18	32	7	36	33	40	11	46	41	14	49	50	42	8	22	7	30	50	11	27	38	18
