2
2
5 3
1 1
29    35    17    13    28    20    43    44    24    16    39    39    35    25    31    45    20    31    36    31    38    19    39    10    20    12    46    25   45    26    26    13    16    40    19    26    19    14    30    26    36    32    36    13    39    15    46    22    16    15 
31    12    19    14    45    13    39    20    21    25    43    44    16    38    43    32    23    12    35    40    28    50    50    22    19    33    28    17   19    30    13    37    30    18    24    23    24    49    21    37    50    15    33    40    16    32    17    50    46    13
1 5   
1.5 10
1
1.5
35	1	44	8	1	11	47	29	46	11	12	13	47	11	37	30	37	20	20	46	47	13	44	7	16	50	37	45	24	45	50	47	45	31	2	40	1	10	18	37	10	49	42	23	20	37	27	38	20	26
0	44	43	48	7	26	18	10	3	31	26	2	5	27	3	49	47	34	31	19	48	20	12	15	1	9	30	36	15	42	26	23	30	5	28	22	35	33	15	45	19	13	47	9	42	17	12	23	16	15
34	0	14	6	26	36	18	30	12	50	42	45	18	7	8	43	43	30	21	27	21	33	49	4	41	24	31	48	33	2	18	39	44	46	38	3	24	6	43	1	30	44	8	30	33	2	25	39	25	28
17	20	0	43	38	38	6	27	6	49	4	20	11	22	19	44	43	37	34	45	50	1	27	50	15	33	2	50	46	39	35	12	23	26	25	46	40	29	34	18	38	5	8	33	37	43	42	36	50	43
5	35	18	0	1	45	39	10	40	16	47	16	33	39	18	50	38	16	46	28	44	6	20	3	34	8	36	10	42	47	32	16	40	32	20	6	23	41	17	47	9	12	29	17	22	34	40	37	4	49
4	8	5	25	0	26	33	40	38	49	39	36	30	23	17	45	44	49	45	10	26	16	41	11	7	25	7	10	50	7	50	47	16	34	3	34	15	31	27	26	20	26	37	35	33	2	27	43	10	9
23	39	45	27	31	0	11	34	18	13	11	42	45	23	18	34	17	1	7	24	31	15	45	25	4	14	47	19	36	3	49	24	2	15	16	12	39	43	44	13	3	48	28	22	17	25	20	42	44	3
32	7	28	50	28	37	0	4	46	23	38	23	22	28	43	32	44	49	38	37	2	35	3	20	21	29	47	30	12	18	39	12	6	18	46	26	6	8	33	8	38	26	35	28	1	29	1	3	50	9
2	15	49	17	47	40	28	0	48	47	50	33	15	44	44	46	13	8	13	27	44	3	1	23	10	46	15	47	12	2	44	5	16	7	30	8	39	37	48	10	31	36	6	32	6	30	34	42	25	45
19	33	37	16	26	16	6	29	0	17	33	19	27	29	44	46	44	30	19	20	8	24	37	1	13	41	28	1	40	18	50	23	8	28	24	13	19	36	31	10	50	33	27	24	38	15	1	4	38	32
9	48	5	13	41	45	50	30	15	0	20	50	24	20	13	36	19	7	27	38	38	23	24	34	40	18	11	47	28	28	42	23	21	12	16	9	36	27	3	18	41	26	32	30	27	7	6	48	38	10
11	34	38	47	33	42	36	36	32	31	0	10	13	34	23	23	46	1	33	20	50	26	11	18	21	37	39	9	43	50	48	45	41	27	46	4	45	16	14	15	43	6	9	6	42	10	45	20	33	33
42	34	46	2	25	21	7	24	14	17	46	0	48	9	13	25	19	11	18	15	35	21	35	10	44	19	32	2	18	41	18	49	21	49	46	40	19	40	4	47	35	18	33	23	29	47	31	35	27	13
24	36	28	31	39	39	10	47	9	30	30	3	0	4	29	18	4	27	27	40	4	37	50	43	5	28	28	23	23	33	27	19	28	1	28	20	32	29	34	20	10	37	10	13	31	18	27	19	20	31
27	32	8	46	33	21	16	32	27	12	47	16	27	0	18	30	12	22	16	12	31	36	47	46	5	29	46	47	38	41	19	50	35	23	43	8	30	25	33	32	22	32	4	8	31	13	26	19	31	22
47	8	43	46	21	9	40	28	16	18	12	19	36	21	0	12	44	42	32	50	50	7	33	26	13	49	40	9	23	20	32	5	43	37	15	44	34	26	47	46	22	43	40	16	7	23	38	27	42	32
35	37	46	47	16	24	26	35	26	41	22	23	4	21	3	0	11	38	1	35	16	32	38	26	3	7	33	18	24	28	50	5	43	45	13	7	36	25	13	16	34	46	16	16	47	23	37	50	41	10
30	36	32	15	45	37	12	13	6	20	25	7	27	37	2	10	0	23	14	29	13	6	27	30	4	35	4	24	5	33	29	48	20	45	40	47	21	12	18	29	36	23	10	46	39	12	44	14	34	29
