4
2
4 1
2 5
2 4
4 2
46	22	16	15	42	45	22	16	33	35	38	16	50	29	45	24	27	11	25	50	24	47	18	40	17	30	17	42	31	24	49	47	34	44	14	32	50	30	25	45	21	17	45	15	44	19	49	28	46	27
17	50	46	13	38	26	36	24	34	12	27	46	31	37	17	39	26	25	19	48	16	36	40	21	45	28	22	18	50	24	42	29	26	22	40	19	21	20	30	16	35	40	47	22	14	22	12	32	30	11
1 5   
1.5 10
1
1.5
33	46	15	13	39	36	28	40	45	7	24	21	42	47	50	19	27	33	41	34	38	34	19	31	15	22	35	7	29	48	18	11	43	45	14	11	11	29	49	31	25	39	4	36	46	2	36	36	24	46
0	30	35	17	33	45	32	20	7	4	22	29	21	39	5	18	15	4	33	47	45	14	15	24	19	43	2	37	12	23	50	36	45	5	26	12	9	37	14	43	39	22	46	6	21	2	32	44	40	47
46	0	1	8	15	11	10	28	37	12	34	33	3	24	43	43	20	28	2	47	30	7	48	49	36	14	39	2	40	29	44	38	49	21	29	26	12	2	1	33	28	27	6	22	39	28	14	24	19	4
49	25	0	35	10	21	7	24	50	9	31	37	28	48	40	7	9	29	25	6	39	10	16	26	45	20	26	1	4	17	27	20	46	6	27	27	43	17	22	2	23	9	47	5	7	26	23	33	22	36
38	31	48	0	5	14	3	25	41	39	45	24	10	39	21	20	34	4	14	30	20	31	21	44	34	40	13	18	30	33	27	17	36	16	15	29	10	12	3	9	13	25	24	25	43	38	26	30	14	20
5	41	13	41	0	39	24	2	3	33	47	50	50	50	20	5	39	35	6	24	36	22	11	25	49	13	11	3	26	46	33	8	31	35	32	3	1	20	32	6	19	40	21	39	10	2	36	43	27	44
4	22	16	9	33	0	31	8	3	10	45	34	9	50	40	5	37	9	14	4	9	22	3	28	30	46	1	4	21	5	17	37	32	28	9	16	32	10	17	24	30	28	29	24	46	18	29	2	26	12
1	33	10	45	42	47	0	18	13	36	31	34	19	36	48	21	2	45	36	25	45	10	34	5	50	3	28	43	44	28	1	34	32	41	15	48	8	40	22	40	34	50	29	22	1	41	13	1	13	23
