3
8
4	4	1	4	5	3	1	4
1	4	2	2	3	4	5	4
2	3	1	3	2	3	1	5
10	48	19	10	43	28	39	28	34	13	12	47	10	44	24	24	33	14	40	26
36	15	34	33	14	11	42	33	37	46	17	16	44	38	21	32	19	14	14	26
26	21	50	31	22	22	47	44	10	18	46	17	30	37	39	18	12	23	39	50
46	14	11	40	44	47	44	27	39	13	45	33	26	17	35	20	48	23	42	40
24	23	23	18	36	37	39	36	22	14	47	26	28	13	26	32	45	27	11	48
26	42	32	37	17	33	11	26	46	27	21	35	43	35	10	50	29	28	42	11
22	43	12	49	13	32	27	31	19	43	10	10	49	11	41	44	24	25	19	32
37	39	30	47	47	34	34	33	28	19	47	15	45	17	31	27	50	29	27	46
1 5   
1.5 10
1
1.5
38	43	22	23	48	42	1	50	19	10	5	12	21	9	12	33	41	35	18	8
0	11	4	45	44	19	31	38	29	37	45	22	45	24	2	38	14	20	8	8
6	0	44	43	44	39	40	29	38	2	45	43	22	41	45	4	16	45	5	5
45	3	0	33	25	22	32	17	37	9	29	20	38	6	37	17	20	20	37	34
42	12	43	0	27	26	6	30	20	43	43	7	14	40	11	25	21	23	42	28
45	3	34	4	0	29	36	46	46	42	7	46	13	44	18	16	4	44	19	41
5	38	36	19	38	0	5	43	10	11	11	10	9	5	30	34	48	45	7	21
36	35	45	12	38	7	0	44	45	25	3	30	31	4	31	41	40	11	4	29
9	46	30	44	30	31	43	0	13	27	35	41	31	4	4	34	33	40	45	14
42	46	17	32	19	31	12	40	0	10	15	14	47	23	9	47	49	35	12	31
37	41	50	37	25	12	10	21	1	0	38	50	48	44	9	32	7	32	39	46
39	50	11	8	27	43	2	16	28	15	0	23	41	18	43	29	26	21	25	29
39	41	15	48	23	6	42	2	18	48	17	0	31	22	29	50	27	8	40	50
3	17	42	21	8	45	2	36	33	35	47	10	0	7	11	3	7	3	16	1
31	2	39	31	33	20	19	43	47	31	42	35	26	0	34	5	33	13	26	24
45	37	11	40	34	15	9	3	30	28	27	44	24	27	0	49	21	9	41	26
26	24	39	35	38	38	26	13	14	39	7	39	13	37	1	0	35	14	38	36
26	20	31	1	16	14	25	48	45	12	5	14	38	7	29	35	0	48	44	35
13	44	49	26	41	27	44	6	1	6	34	50	30	45	18	21	16	0	28	50
49	3	26	50	15	12	29	48	12	18	36	3	1	23	22	50	42	31	0	14
30	20	24	1	14	3	9	18	36	5	50	18	33	6	14	42	39	13	48	0
49	8	30	3	14	42	46	45	5	20	49	34	48	21	26	13	50	40	38	3
0	3	49	6	39	6	34	14	36	49	21	3	25	44	14	21	31	1	4	13
10	0	18	31	16	28	26	36	12	31	10	3	31	48	1	19	19	7	10	27
26	46	0	3	18	32	42	3	21	29	20	29	36	2	47	40	8	33	38	25
33	20	30	0	34	1	15	6	15	23	45	33	4	48	25	2	49	46	6	16
18	13	38	18	0	9	45	43	8	23	30	12	10	47	12	40	36	20	49	8
33	46	5	35	8	0	27	22	16	21	32	32	44	31	45	2	39	39	39	18
18	36	19	19	22	38	0	29	32	45	49	27	40	25	7	1	9	45	50	42
43	45	5	17	11	36	25	0	2	21	12	26	47	23	27	23	13	4	16	32
28	48	16	34	39	18	17	49	0	35	16	36	16	20	9	42	46	18	37	13
34	47	23	30	33	34	28	3	11	0	15	19	43	8	49	40	37	49	41	24
13	50	9	13	42	5	48	6	20	9	0	31	41	44	48	47	44	29	21	50
7	20	3	19	11	42	19	7	24	5	41	0	42	25	25	11	14	43	23	37
3	33	23	11	22	22	2	41	40	7	49	5	0	43	9	44	43	43	29	2
45	42	15	13	37	6	37	9	12	10	9	34	28	0	36	13	42	37	39	28
38	32	10	43	6	5	17	27	20	24	41	2	46	28	0	3	44	48	31	32
41	36	26	22	23	6	34	36	46	9	19	20	30	32	24	0	3	35	16	19
23	25	1	33	25	31	25	50	7	27	29	4	1	14	42	4	0	4	41	13
4	26	42	27	35	11	43	31	3	34	15	15	14	30	42	12	43	0	39	28
8	39	11	47	47	22	38	15	35	44	36	11	7	44	29	2	48	10	0	38
13	3	22	17	8	41	20	28	15	38	17	37	36	47	40	7	7	8	26	0
4	46	37	19	3	17	26	28	50	50	34	36	3	48	24	35	16	15	8	21
0	37	27	38	31	14	30	46	10	11	42	36	22	4	39	2	3	13	7	25
8	0	14	44	13	41	26	4	28	9	3	19	35	48	45	43	28	11	34	43
31	38	0	2	28	11	37	50	30	47	49	28	28	25	48	15	22	27	4	30
27	15	48	0	34	33	37	46	25	45	7	18	9	4	7	22	10	17	11	32
10	11	6	41	0	29	10	47	24	19	7	48	5	8	32	33	11	15	43	3
38	33	2	28	33	0	23	34	8	7	33	23	10	15	38	47	5	4	30	25
31	47	22	22	41	16	0	37	13	8	17	6	19	9	10	15	1	45	34	7
8	41	4	31	43	8	8	0	37	1	49	44	47	37	23	49	10	7	49	34
23	18	7	17	36	7	40	7	0	41	34	2	35	44	15	39	33	34	41	39
35	14	5	39	14	43	9	41	28	0	46	12	9	43	22	5	30	1	38	7
15	38	12	5	15	24	25	43	33	46	0	7	39	34	34	9	48	45	40	36
32	37	11	23	10	12	13	6	35	18	6	0	21	40	13	10	33	25	14	35
48	43	31	39	30	40	32	38	48	23	47	13	0	6	44	5	23	47	21	2
29	46	20	32	39	35	23	17	19	33	37	37	17	0	27	46	19	1	14	47
35	14	37	1	5	9	13	12	24	34	2	32	28	3	0	3	1	35	11	27
49	35	49	1	21	8	27	42	7	49	6	49	50	41	24	0	11	39	15	11
45	31	38	23	32	34	5	22	4	31	6	17	34	18	19	7	0	33	35	29
33	4	4	12	39	33	29	33	28	47	15	22	45	42	35	18	17	0	22	35
50	10	44	19	26	33	43	2	34	47	44	25	18	37	38	12	8	26	0	14
9	17	19	23	3	10	37	38	43	50	6	46	22	17	46	29	5	21	11	0
26	16	40	4	23	42	27	50	30	14	29	29	37	11	4	29	1	28	31	40
0	22	40	19	40	31	34	20	4	48	47	22	50	17	40	16	40	14	40	47
41	0	17	19	50	47	44	27	37	6	49	23	24	23	9	39	15	8	4	20
21	28	0	16	43	34	28	40	8	44	46	48	17	27	42	1	36	45	50	20
3	34	42	0	3	13	46	9	5	6	3	30	31	21	7	14	23	10	32	34
26	6	32	24	0	3	28	46	3	45	21	20	39	38	25	47	15	22	49	48
7	16	15	10	37	0	43	16	5	32	16	28	20	2	42	42	14	19	43	46
19	50	31	15	38	36	0	34	11	31	22	50	11	19	29	2	14	45	2	19
35	45	50	42	11	13	9	0	20	24	46	40	20	10	14	49	4	41	23	29
7	2	18	31	17	8	12	34	0	26	15	5	4	19	19	20	40	1	17	41
40	44	12	34	30	3	31	35	8	0	29	19	22	17	27	26	16	30	8	45
3	13	1	31	49	41	22	13	32	35	0	39	35	1	47	37	3	21	44	47
41	22	46	14	23	43	31	28	6	29	36	0	26	35	15	28	17	2	18	21
44	7	32	44	25	12	12	9	37	11	46	18	0	34	32	50	44	22	20	11
10	11	40	1	49	38	47	46	45	19	3	11	16	0	2	27	8	21	46	11
31	39	38	19	39	15	36	29	23	32	44	1	36	22	0	33	16	45	20	1
50	5	31	30	49	17	34	43	21	26	1	10	46	32	10	0	27	12	24	50
3	21	10	47	11	17	20	49	21	7	36	23	36	34	26	50	0	49	45	47
7	30	43	23	2	4	33	40	44	42	36	35	7	18	30	45	40	0	35	39
12	10	36	22	8	4	23	28	27	42	9	24	34	16	12	6	4	42	0	40
30	35	33	33	36	25	50	44	7	17	44	7	19	35	25	32	43	11	39	0
34	30	31	39	39	19	5	14	11	8	8	41	26	2	47	44	47	10	41	36
0	24	44	19	33	21	24	48	9	43	46	4	20	47	19	30	38	45	16	4
26	0	40	23	17	31	35	50	18	16	12	7	49	32	4	39	6	37	1	4
33	21	0	33	33	34	48	46	19	14	35	44	6	7	31	38	7	38	46	31
2	39	21	0	3	32	32	2	28	44	32	35	29	47	9	7	16	21	5	13
